,cell_id,rec_id,roi_id,cell_type,angles_btw_RFcenter_and_DensityCenter,angles_btw_RFcenter_and_SomaPos,dendritic_distance_to_soma,euclidean_distance_to_density_center,offset
605,20161217_1,2,6,0,30.224331098038892,29.386334571218843,124.99771987910577,55.41193716491565,43.60475340475687
607,20161217_1,2,8,0,4.207020460031024,43.12484913381755,146.52827894816298,61.96212675160744,28.26993862720512
608,20161217_1,2,9,0,29.260104378807576,43.23659670969159,99.93490773806437,58.03954748414181,39.14752802114725
609,20161217_1,2,10,0,12.753844982512334,42.82909764900508,132.67818679561702,53.97913534523466,23.42155447646047
611,20161217_1,2,12,0,37.49341458819306,11.444074844788371,144.40420478319479,56.204541029604215,20.926527207289332
612,20161217_1,2,13,0,18.314104412384992,42.895879396387635,121.23591067028603,56.75507862551996,32.25474610316928
614,20161217_1,3,1,0,59.30774082690092,73.62308451228947,150.66898892850222,31.330299099166616,7.2365175407294515
615,20161217_1,3,2,0,0.3560714926549064,13.92769200260913,158.52646651829062,40.19297962793349,20.888278849087275
616,20161217_1,3,3,0,62.00631490283862,33.81597172961606,138.74255388283296,27.039016728875644,11.060650288362993
617,20161217_1,3,4,0,47.58459339757558,42.6805248415418,174.9683211316415,47.23078458436462,33.59198409556414
618,20161217_1,3,5,0,37.662193706749356,25.805267606114043,154.03674243232712,33.42092258649276,18.12403076297742
619,20161217_1,3,6,0,12.488166295910252,17.32578689476142,177.78967803825628,50.05141575142344,7.534589801281607
620,20161217_1,3,7,0,1.2817490335769495,8.115436166177863,164.11455541496153,39.701918327533534,28.3661262674714
621,20161217_1,3,8,0,81.3602187504394,46.498467085071795,134.21662604508506,26.203761616119316,7.638320624086136
622,20161217_1,3,9,0,49.8678904402149,94.69995710503855,126.94519240131713,24.68989549841076,8.61206769884042
623,20161217_1,3,10,0,41.69433853071865,22.73701608542698,145.4353083880159,28.6955291700577,20.45559626659693
624,20161217_1,3,11,0,67.45182758686313,41.607746168596684,143.36896429326293,30.8052414347763,6.547335143337679
625,20161217_1,3,12,0,25.098444867620614,39.78306348827516,152.97458137340413,36.31673222866739,25.16369133477185
626,20161217_1,3,13,0,9.207352698969395,13.842953041925817,142.067554884191,28.151203070904355,18.638954679944867
628,20161217_1,3,15,0,9.394461117003294,4.062445130306431,171.5578151253498,44.871237074063714,30.729961270586404
629,20161217_1,3,16,0,65.53723612244217,22.770742796468557,144.11728929768987,20.63990155565068,12.526501104553082
630,20161217_1,4,1,0,0.10909613516776538,23.008916323856432,200.2375692865562,79.07374512214142,21.69228568005304
631,20161217_1,4,2,0,23.796035586011175,3.1759481537630987,216.06772278114292,81.32346540841793,33.894367092720316
632,20161217_1,4,3,0,15.522408090058898,3.8918239689365217,220.2041025205525,82.67141106134694,30.151673958174836
633,20161217_1,4,4,0,10.955002210899027,7.469900837708695,224.08000772577716,85.24769857758962,28.603187441904186
634,20161217_1,4,5,0,12.003237230102519,8.75575883601899,210.1126378052209,85.01075486495611,10.79515395380813
635,20161217_1,4,6,0,19.637717274278867,2.047846769088074,212.4245171753847,79.54436330945833,25.538978773648953
637,20161217_1,4,8,0,22.383026417753097,5.176632061852939,232.17779767534512,91.25428746620193,36.661759105404904
638,20161217_1,4,9,0,3.4660647189010945,22.912849828300143,191.89660977642995,77.82878075124798,19.742776605186034
640,20161217_1,4,11,0,19.141469478349748,5.849858281460561,198.0857201868696,81.84924354485806,24.549748709338417
641,20161217_1,4,12,0,2.083239209271829,23.35520843448174,196.0479670835879,80.50393301565242,28.524803228779785
642,20161217_1,4,13,0,4.8975795463522696,21.606211415686943,191.23160957615835,77.16378409043261,36.910432456836176
643,20161217_1,4,14,0,25.054545030195076,7.384571744936594,228.7672916690534,88.97548227986532,28.961865538804535
644,20161217_1,5,1,0,7.651457016273186,51.53541002489457,126.20830061983463,86.13773233148106,28.889440095969576
645,20161217_1,5,2,0,15.318892929439876,35.53901556649947,145.83332361239448,93.27383692593304,22.193694100862935
646,20161217_1,5,3,0,61.49925376044484,7.564996136123195,142.62241860744138,90.58109017716724,9.928231590951304
647,20161217_1,5,4,0,24.431759959230533,22.490003829575226,151.238830219501,96.35976353923091,21.38558883618164
648,20161217_1,5,5,0,7.989208485324594,48.487751229151186,138.7465134022167,88.49042652847002,33.72936876883746
649,20161217_1,5,6,0,25.9536474942853,32.404328757658995,129.94015469315747,87.06952802822548,9.224309927166194
651,20161217_1,5,8,0,14.190100471075164,42.311947366013726,177.40941312271102,107.01775975203104,23.167946427037773
652,20161217_1,5,9,0,29.12574926464245,64.22031947227832,166.10071816819004,104.81696209906251,25.418428887892343
653,20161217_1,5,10,0,31.526762912145525,26.824355193199096,135.42151240085872,87.05146441472955,29.266693454703617
654,20161217_1,5,11,0,1.5454264175440595,34.23608226188831,169.8475498092613,106.36853869296228,66.08087427996125
655,20161217_1,5,12,0,41.18407673859833,6.221222216681013,151.60293078899895,97.11978858940365,6.1964023961328705
656,20161217_1,5,13,0,13.175827415914076,54.40668813928571,158.74296346273545,100.57688620414237,18.65761844179318
658,20161217_1,5,15,0,4.28441590557009,42.60819806835569,162.06796446409348,102.38792281424877,26.836718953658057
660,20161217_1,6,1,0,9.95490979801958,45.737966685779604,241.5189040839686,126.59573671341896,61.49579565336551
663,20161217_1,6,4,0,17.979509634750425,52.446977647572176,249.41709303219793,131.01574111848305,69.62611566968397
664,20161217_1,6,5,0,9.211895809793733,50.10305946824553,222.42015382318792,111.90594668284554,47.944176077477216
671,20161223_1,1,1,0,53.12443879118474,110.90411844510612,135.89397456617343,36.23931313589156,5.922218740324847
672,20161223_1,1,2,0,37.1477992872803,4.014651146202303,189.06366417726392,75.33606333814508,12.03923371692428
673,20161223_1,1,3,0,46.173980164127734,6.941001462941195,169.04773393272876,57.77145967185133,29.508237400014355
674,20161223_1,1,4,0,2.3740405204109676,37.47023178195652,165.67998113859062,55.03839152583028,16.769619081137
675,20161223_1,1,5,0,21.148893486127342,29.821931725230293,148.75038913964238,46.487894342470824,10.834864752748194
676,20161223_1,1,6,0,27.726803542351394,75.61651271688959,152.94449801737892,49.50865671022696,13.603033651921097
677,20161223_1,1,7,0,36.22193667755891,25.110772162560885,133.07261841820193,34.167838599239715,24.11362449222573
678,20161223_1,1,8,0,82.69718049760846,34.609966514381185,145.68353564343752,40.01468967784905,19.397474542980834
679,20161223_1,1,9,0,8.237834616670074,73.53680195126658,130.25126227023037,32.21047459373397,18.663770815825192
681,20161223_1,1,11,0,8.018848454718778,35.47295017867329,161.2472103991526,56.807069710684175,18.55800783029576
682,20161223_1,1,12,0,63.602621999849156,7.192590584956378,126.7649061008012,30.475157383311107,2.9172786845760617
683,20161223_1,1,13,0,15.767127690623582,38.25879359678538,141.14263145895916,40.38904991605152,16.263611109166696
684,20161223_1,1,14,0,18.599847660301812,21.874603412561285,161.64722832299486,51.67787559965981,17.54824412456419
686,20161223_1,1,16,0,9.900055587424177,32.07518070091327,169.24451607342723,63.447429171584616,21.16201668030291
687,20161223_1,1,17,0,47.77303474883342,6.727953357452796,156.05177612346725,46.44921094955436,29.72967736027932
688,20161223_1,1,18,0,31.086275704183112,0.719697754893695,193.2577730550005,78.80110039775298,27.388381089447474
689,20161223_1,1,19,0,3.47376489841164,79.70287949795666,123.12170127879698,29.664615563670147,17.836786621147905
693,20161223_1,1,23,0,8.077809117024467,73.83533175335157,119.91079713723393,29.136448251024877,17.547178875904535
694,20161223_1,1,24,0,40.310387141406004,5.261076341858339,157.0958542082658,53.14169246657941,17.28743271861202
695,20161223_1,2,1,0,164.76055270869207,137.69588113376335,164.41573531761406,37.82519936110511,9.175730122969195
696,20161223_1,2,2,0,161.11005993626162,130.98801313436047,155.73845228206528,35.04432970507492,8.234715825580574
697,20161223_1,2,3,0,33.08250690158919,20.766111920765315,174.36214504745323,45.855817182100914,9.64345502017653
698,20161223_1,2,4,0,1.0439101709850334,55.037316060542274,181.54807197794588,52.461191011716146,18.013878780974736
699,20161223_1,2,5,0,22.247466310329397,30.02969987182177,187.1862768643231,57.29645941405221,10.537148635521497
700,20161223_1,2,6,0,25.962802306865633,69.8302652962782,204.4972750035783,67.76180342229796,10.406703566081848
701,20161223_1,2,7,0,160.9155199622361,144.65771702517333,176.35714511182627,48.08162062537814,11.762840771364841
702,20161223_1,2,8,0,95.82686169408532,35.62895235950768,161.86983119750874,35.86256042855127,8.348722878450912
703,20161223_1,2,9,0,3.9058620108002557,50.05357710277118,201.28637086201527,63.33564390898078,13.539272238021448
704,20161223_1,2,10,0,44.52055805155385,94.28528658893714,192.71038578497505,61.94060207826125,19.85600791364391
706,20161223_1,2,12,0,131.38154831839566,76.11384214399762,170.09669289084107,42.275140827851885,7.2236792850587905
707,20161223_1,2,13,0,28.55133166934546,79.44970015809575,190.82948168632737,60.24366773317254,18.543064427851228
708,20161223_1,2,14,0,37.538009174855816,6.407617413527546,206.4209317890757,61.85081418255691,4.145243154862947
709,20161223_1,2,15,0,34.23986230298474,114.5482514880739,146.0066212314673,35.69540897767395,3.07259739288741
710,20161223_1,2,16,0,23.852476551847566,25.506310868703622,188.47352422038875,56.24523203441473,19.668325455835486
712,20161223_1,2,18,0,103.35106725161971,171.49254969474657,142.68162112417895,35.9982609514906,19.66305557429737
713,20161223_1,2,19,0,107.4602061923059,149.12293513797422,210.2968359520964,62.37910951210059,1.8241380557843005
717,20161223_1,2,23,0,65.01735834664254,137.9806013807803,151.87752545886102,34.530108024971064,10.348979662270796
721,20161223_1,2,27,0,62.63732731837867,22.81265180114993,213.50774009365944,62.72632943332021,11.081686904623211
723,20161223_1,3,1,0,18.098165103337728,104.75178336604355,97.38283433618099,65.50245365263945,16.5172239785201
724,20161223_1,3,2,0,22.37703373820539,114.14844623347926,107.86967819150179,56.75296868399306,14.34292414082892
725,20161223_1,3,3,0,28.57625782884392,150.41383918481904,93.17429696124229,57.524153774923306,16.164677889767383
726,20161223_1,3,4,0,136.51702709243327,70.22918328817518,163.16089282801417,71.41554971319101,8.027838199352662
730,20161223_1,3,8,0,51.30724552391658,119.99270208847145,145.36437139121742,77.87262359714127,6.134776894871922
731,20161223_1,3,9,0,12.433714578528157,77.98330815580881,103.69054665358172,59.47046125786476,39.40805132927021
732,20161223_1,3,10,0,133.41953806561793,158.20167304636936,154.9490084744983,73.37823233437128,16.006985435203557
733,20161223_1,3,11,0,6.379247283740799,122.4072425293071,86.95741267209942,60.6046410145366,33.93568988053896
735,20161223_1,3,13,0,52.32189712275293,120.07831669195517,158.85268798455226,72.09071760731088,11.669221696380843
736,20161223_1,3,14,0,37.949742240232126,173.90386642698527,94.7506095973835,60.803161244446855,20.023149399422252
737,20161223_1,3,15,0,19.220284352015756,160.60793182202985,104.2361280547556,51.01614265979257,13.220703121833349
738,20161223_1,3,16,0,83.81374241971331,152.46427376775918,151.710328985902,74.55515663880321,31.281947857273185
741,20161223_1,4,3,0,9.133684296272362,77.51993396643346,97.38283433618099,65.50245365263945,28.3119485737774
743,20161223_1,4,5,0,50.033940993218444,118.75419316288028,143.09391929897816,79.17274283970583,27.023881086966178
745,20161223_1,4,7,0,178.89308153155957,114.08766703717647,161.78814009824913,70.88592103321668,2.609293388982497
746,20161223_1,4,8,0,31.52175759415042,117.43060894282927,94.17193019461797,68.02533247551746,30.592134365484306
751,20161223_1,4,13,0,31.674181938406864,120.42434131647046,72.79958864774109,77.60980395137871,44.66094925528552
755,20161223_1,4,17,0,40.725008243362694,109.10379713137543,154.9490084744983,73.37823233437128,13.682364590232778
758,20161223_1,5,1,0,20.247884087033995,46.73443833100817,83.6483200444982,102.82682309245212,16.95747117229033
759,20161223_1,5,2,0,55.68048753635569,4.675830446180824,93.71333314962854,108.57926814616852,8.42950378133693
761,20161223_1,5,4,0,47.99368783173071,7.503890478407867,102.0438208784356,113.91191284733154,32.807143776963066
762,20161223_1,5,5,0,57.787621040166364,3.6533558137619107,111.75753126725834,116.31541444210256,22.08246364497569
763,20161223_1,5,6,0,32.37061192646496,19.68765008966447,118.70028892648381,119.53976774400321,23.90918841237676
764,20161223_1,5,7,0,40.67443466281055,8.085327464666344,126.56537797325784,124.79120739706438,23.16883313101672
769,20161223_1,6,1,0,3.9112897065189483,0.15208467140162793,291.70188828324774,120.5302836947374,58.79124428822373
770,20161223_1,6,2,0,11.741564685700572,8.31681493745826,277.1117635784482,110.26003831872517,50.627430041492715
771,20161223_1,6,3,0,11.496179906695847,7.778866499230723,282.9390998739995,114.22731785370966,55.33704480735728
772,20161223_1,6,4,0,13.960987620049137,10.848302480834978,267.17582377885964,102.11301744256278,56.147698250030786
773,20161223_1,6,5,0,2.368153438619797,5.314088207226131,264.6299196587543,99.83110006418623,69.41765044486354
774,20161223_1,6,6,0,1.315614363839703,2.1313365253699432,274.841311486209,108.15783009148635,47.4729193100457
775,20161223_1,6,7,0,8.637971069253744,5.386602349664019,272.5281067071201,106.50176389190567,57.47742085149536
776,20161223_1,6,8,0,12.833087097576662,10.453831372809306,257.47258332028764,95.11767058049817,42.32865546705689
777,20161223_1,6,9,0,23.524647761168673,28.581970659747633,298.6446459424732,122.34746717922926,15.893587072037489
781,20161223_1,7,2,0,10.309736441364322,32.026776950174536,183.25200280850976,97.87850664950147,25.687892315825962
782,20161223_1,7,3,0,17.562460638804037,26.447861887435316,176.36328301137735,103.23357689114172,46.544870564881904
784,20161223_1,7,5,0,30.181070040390455,7.844757385242987,202.47395074955776,93.062967476452,44.020842298940764
795,20161223_1,8,1,0,78.47431989711883,137.728213365154,168.33158502391677,64.45236281650175,8.419548025422795
796,20161223_1,8,2,0,98.51447494967516,155.72997370261672,171.97478984592104,66.62268079810784,9.240121269747165
797,20161223_1,8,3,0,19.419233781721573,70.67208408488781,183.99123508358198,74.17417689332267,12.083925382666342
798,20161223_1,8,4,0,68.35036262515496,148.77753836920652,131.45311131396636,54.188265882182776,20.73175131128116
799,20161223_1,8,5,0,151.20144060796358,153.27187774173805,199.87072115288888,73.12289225079589,13.444700129716974
800,20161223_1,8,6,0,88.16812094148852,153.9928567188156,153.9282636513252,61.66418910379325,18.73428254305038
801,20161223_1,8,7,0,53.18476803315905,128.82678405897377,137.65901551990237,58.3840916223708,21.137832018543282
802,20161223_1,8,8,0,88.32862864127544,159.37814111665486,144.10859915006168,60.2628686067988,17.967770314321406
803,20161223_1,8,9,0,14.1609573873413,67.45314801622378,180.07257823371154,71.75758916598737,17.23440824227225
804,20161223_1,8,10,0,31.919173771205486,94.07953445866059,162.97930209565635,63.59821026076506,11.094023864041292
805,20161223_1,8,11,0,33.76162050567943,15.080865312142764,189.3862706986921,77.4520463077063,10.16817315006293
806,20161223_1,8,12,0,61.9562011956195,132.11589386269392,145.97452590889293,60.08045900361325,22.80722283647344
807,20161223_1,8,13,0,31.672438838208436,85.9709656948873,183.0943509661005,67.27418418004318,4.754471516986367
809,20161223_1,8,15,0,179.98254663001822,131.07145936006222,191.84134679053957,74.52811735900222,7.554848932387788
810,20161223_1,8,16,0,147.3009765513558,162.54948412961858,188.6026673019433,73.41378895283277,0.7889876921485265
811,20161223_1,8,17,0,113.61272589648804,165.34062428420032,189.03578322737718,69.87828531567442,27.13271181706508
812,20161223_1,9,1,0,28.94178581025256,65.28932693530894,266.4733640972724,133.59671696690074,15.98528831493333
813,20161223_1,9,2,0,50.58964766370819,86.19230004332961,270.6097429483428,136.9757065103276,9.642195565466682
814,20161223_1,9,3,0,53.76922726724025,92.7207853251565,245.51916113601294,119.90471720143275,5.986708239514148
815,20161223_1,9,4,0,119.44606743943001,158.97048751283813,243.24870904377374,117.83829955703855,7.85298139316179
817,20161223_1,9,6,0,18.834855961969375,53.644013388772755,274.9179477918047,139.85674342007033,24.18067095498442
819,20161223_1,9,8,0,46.995772388368565,84.9751730756671,254.11012355286965,124.51784298609452,5.976148979970841
821,20161223_1,9,10,0,11.561642996603368,49.36732716479825,258.13240643821473,126.91414537805535,12.004835223893332
822,20161223_1,9,11,0,6.457415076903957,38.30677134185611,295.95633072881475,151.67680279862984,36.81429910074673
823,20161223_1,9,12,0,6.533760437830938,27.610399657378075,281.4698320594899,142.66693958134562,28.02751319727366
824,20161223_1,9,13,0,28.739916136607512,11.979340931649363,238.18999880515474,114.87053171697686,6.203451008779438
825,20170109_1,0,0,0,36.54669940875663,,0,51.81917374956013,44.83360610562355
826,20170109_1,1,1,0,154.24212152423573,61.22109045583261,68.39033938231009,33.86649352944775,10.21035231048626
828,20170109_1,1,3,0,117.24441897309991,165.73035703955986,77.57199616220058,38.41626614136565,2.7544664419210965
829,20170109_1,1,4,0,85.97348917880429,27.993921467551576,93.68363977834056,46.09551242860539,5.336729817394602
830,20170109_1,1,5,0,166.04148986798518,94.685828314277,65.00764741561808,26.718982623089182,14.087452973434207
832,20170109_1,1,7,0,7.451512420870782,113.4560070333402,61.145214344858466,30.316070102371967,7.422094516005771
833,20170109_1,1,8,0,7.807518122445411,65.28751894261374,81.35258650809405,38.447900320716094,4.8476021248052215
835,20170109_1,1,10,0,90.97242744077495,33.471652701157566,99.11637334035223,43.710686968027126,22.93355901029682
836,20170109_1,1,11,0,79.30797804460387,146.4303296487987,85.9933391035062,40.64664977659076,5.253911072341044
841,20170109_1,2,2,0,3.204692556459582,6.513112523909866,210.29895021713662,99.5036040903319,26.774889083963824
842,20170109_1,2,3,0,0.6756147721641651,4.795430694951591,204.12927721947207,96.29266619012779,61.4470070218232
852,20170109_1,3,1,0,45.0044869195339,19.9083760298986,62.56998935316081,63.55566549718868,7.1148553559304295
853,20170109_1,3,2,0,124.69750965470344,127.5793413658344,71.77042828164946,60.2184690495521,3.7089266213245318
854,20170109_1,3,3,0,176.47260868590214,155.60516062334995,64.56498941753382,62.642780034815864,13.557787148083637
856,20170109_1,3,5,0,73.38889696041984,45.02959391277778,92.83278432722517,68.69279185841405,7.411660196776267
857,20170109_1,3,6,0,17.98431159717675,17.285443778993958,57.83016480934539,63.475712342614266,21.703918009483004
858,20170109_1,3,7,0,57.519177726946126,71.40283774027995,68.40028995408537,66.81035562122645,9.09608473744922
860,20170109_1,3,9,0,8.36402007133915,50.00591659730922,49.014739280641734,65.59725742069676,37.89320970006863
861,20170109_1,3,10,0,102.35310096418627,66.17274456689378,100.22367245841671,68.52849839818414,18.616042601235588
863,20170109_1,3,12,0,167.16747472135296,178.00314820311254,67.50044153123073,60.89930180442501,10.520122137329986
864,20170109_1,3,13,0,54.10518210942436,42.6673724342331,70.28119405273306,68.00903048617583,22.161135778513867
866,20170109_1,4,1,0,4.8559361715447125,31.491673775001683,128.86569586672195,70.03483035550131,12.85438958831206
867,20170109_1,4,2,0,7.666277153986909,24.90713071980175,140.53097265298027,80.77795813321917,28.56183063762665
868,20170109_1,4,3,0,9.402555571870934,18.364658658063526,159.39275180489963,95.60121604840931,31.216501338569433
869,20170109_1,4,4,0,2.39349905989658,32.352186195198534,150.75746448693496,88.94164776769888,21.672605136066267
872,20170109_1,4,7,0,31.443676153186097,4.9330304261848115,164.9927385982338,99.81584131738094,31.48279974176877
877,20170109_1,5,1,0,148.15101033332056,89.68757366142286,85.8078726746645,16.090777783524853,11.270583530381503
878,20170109_1,5,2,0,82.35272884153025,17.929793435985797,84.51033338406,33.93789200471057,16.095974097544897
880,20170109_1,5,4,0,174.15727381962282,94.24631869389603,75.99048744542995,11.624973000665356,16.7313066484736
881,20170109_1,5,5,0,37.32857085479756,90.84354677002341,80.52559495256769,9.2331174288504,27.404061333861225
882,20170109_1,5,6,0,3.5533932773650796,53.28183450193349,96.45637325452154,42.25555287926664,8.539771798312875
883,20170109_1,5,7,0,102.35500519542857,33.59364447148522,80.57504344597204,3.387550863565939,7.398386591887502
885,20170109_1,5,9,0,76.29163873237114,33.31526322909107,85.29608584118934,7.1280144924138344,17.27723645299998
886,20170109_1,5,10,0,116.75119156210425,35.7641025936973,73.71868993958145,28.897033406764326,13.335856752049143
889,20170109_1,5,13,0,41.51408142024432,17.60359507438582,88.87563395160598,37.36737536640135,15.10772787689041
892,20170109_1,5,16,0,173.5094462862361,157.3576738507896,95.07827013181117,17.716474637069357,4.899842484776807
896,20170201_1,1,1,0,54.529404919754874,29.018077679141676,69.3529647694379,44.912432981834264,33.01378965837445
898,20170201_1,1,3,0,90.66576886066407,62.41770170873449,65.04475896340804,41.33271901746206,22.360873780964656
900,20170201_1,1,5,0,59.78036955166359,75.08590253037245,94.32631238616182,63.22363065599168,24.127863280743334
904,20170201_1,1,9,0,154.19961020734183,171.53878842549426,91.09810240758216,60.92291476886274,13.85535245928963
906,20170201_1,1,11,0,123.40503823946756,109.46088214224872,100.28272319713498,68.01595191418737,12.177135808529682
910,20170201_1,2,1,0,53.966940891515684,18.949696709831905,58.557567813998986,32.42152675578404,30.801230695323998
915,20170201_1,2,6,0,44.80164322606153,26.69061376888146,96.38282521084864,55.37420044741848,44.99124873858976
917,20170201_1,2,8,0,59.2712814954843,34.098976943517485,74.52126417042122,42.24702419104342,51.50172636150769
939,20170201_1,4,1,0,77.57295472216815,66.57640749882562,135.39468885973776,73.96515406590521,31.279864650898368
940,20170201_1,4,2,0,92.68508140774944,80.14835576594174,124.20459750827825,66.55512026484239,32.10722762059321
942,20170201_1,4,4,0,50.53924486522175,40.15713118667403,141.30834716824407,78.74567384468168,40.782882730629424
943,20170201_1,4,5,0,87.28193104043379,74.17800434561892,118.52363879923838,62.367183607183506,22.928101727838037
945,20170201_1,4,7,0,77.28312713288712,65.6964292230164,130.55055641758972,70.5396626257444,33.75713755218045
946,20170201_1,4,8,0,77.06902785205847,62.79345111792135,109.42903062127581,56.67098840173967,26.990295633456228
948,20170201_1,4,10,0,59.25676078765516,43.698108397554854,100.56261443612323,49.25049980838545,29.558990243434963
962,20170421_1,0,0,2,0.6923487225139707,,0,15.468204649529252,14.511540295854422
963,20170421_1,1,1,2,0.2858577217447024,23.26352836485455,78.38251723661523,33.29436189932836,16.759082321269826
964,20170421_1,1,2,2,4.703436851462591,26.570634599067333,66.61782253297069,20.99031461591389,12.37908773375119
965,20170421_1,1,3,2,4.774483736514318,23.807626082474098,67.80544308012236,24.801550594263034,21.680522007605088
966,20170421_1,1,4,2,4.65009329545516,30.398778538455904,74.62818707815096,25.14893090899231,9.374559620578955
967,20170421_1,1,5,2,12.102811822112441,7.727131764905213,88.44513517486207,41.03469374900145,16.615301242529373
968,20170421_1,1,6,2,29.884116581864543,3.1425389708042695,74.89000214467669,19.935908459779036,9.029721811649708
969,20170421_1,1,7,2,47.57199965446142,73.74476969239934,71.13190066010472,27.702601818065137,11.650277466388586
970,20170421_1,1,8,2,18.64024138411134,2.847116141488414,84.00985840155228,37.13432667712132,24.89385041547042
971,20170421_1,1,9,2,4.562801571126461,27.593677360228966,78.35098205013905,20.12734456284302,21.706979062496334
973,20170421_1,1,11,2,55.65842416595578,26.475400461018097,69.10839671355559,21.47301121814026,11.046822854042826
974,20170421_1,1,12,2,25.53941975889795,48.18414975625878,80.19925456992655,29.554405594412774,16.043658091439625
975,20170421_1,1,13,2,4.058242981195812,14.823131161569085,91.45071827519855,43.39730941341484,58.38139998143864
977,20170421_1,2,1,2,31.068486081939103,40.15638711032519,51.779436888268656,39.52844490069013,16.169979286638174
978,20170421_1,2,2,2,0.7939903930615094,15.950464165161444,69.95552927273515,44.462046861750544,19.10673889582879
979,20170421_1,2,3,2,0.15873296926554784,14.030467076679521,62.35262184230116,42.10359781314856,14.83075079332315
980,20170421_1,2,4,2,23.124453517702783,21.21316674269802,57.91453126340648,49.049821372358444,25.05576921343985
981,20170421_1,2,5,2,19.70492685269874,32.69397123305733,57.648299554641284,40.25081023057633,21.90044586333443
982,20170421_1,2,6,2,10.508555142862361,7.859574197714499,53.938542438192485,46.30530088464282,31.565737830290182
983,20170421_1,2,7,2,21.050988880201903,16.654713841864133,71.02082455453248,56.36700316382007,42.93779852619424
984,20170421_1,2,8,2,20.740585738132232,22.407034087160167,66.49173455702422,48.089578048150166,18.631427449076245
985,20170421_1,2,9,2,1.1760784515243186,0.9371448328950301,62.377332263360245,48.26864249741143,34.14047620897284
986,20170421_1,2,10,2,13.839457690379534,10.071945199333394,65.66308074206104,53.506823969420395,20.155677852789584
987,20170421_1,2,11,2,11.955652790877819,14.453954647399284,68.11556267010332,48.55382252286232,21.450266358921816
989,20170421_1,2,13,2,35.91698982306261,33.01044671292625,60.084230964345515,50.4324825574455,26.572742411501416
992,20170421_1,2,16,2,15.699121600187334,24.566727192370397,55.002235147698514,41.717165376561894,14.581946225232993
995,20170421_1,2,19,2,21.689360292487713,19.475771104933497,50.8574964254961,44.135367265303636,29.394923886920523
996,20170421_1,2,20,2,14.400785356011799,33.30808200872516,75.14764821255824,37.569242266760945,14.069183419710855
997,20170421_1,3,1,2,18.91779083133066,19.623929965697464,163.04940841674195,98.8430090506678,98.39953903029443
998,20170421_1,3,2,2,19.019582612934094,19.858265863269175,165.72633475149271,100.46977315753884,84.1304920819801
1000,20170421_1,3,4,2,12.61987970574504,13.02751597090873,164.79610843047823,98.06250224264515,94.70925225938049
1004,20170421_1,3,8,2,25.166327808046333,25.0593404506079,146.87818638630503,88.28769327933556,84.7647515511397
1016,20170421_1,4,1,2,61.46944015086949,77.64791457332977,85.33255397568954,23.0960115889237,6.652861220318707
1017,20170421_1,4,2,2,44.21052138084339,130.18396147371206,42.51448460967211,7.69673885440636,11.009144473356145
1018,20170421_1,4,3,2,49.9083583805069,130.7452060531809,33.94117245902434,4.5126860666871424,26.66869880786549
1019,20170421_1,4,4,2,20.352543070361122,6.3735714199469955,54.49354134872804,25.700463777149583,5.092915789460322
1020,20170421_1,4,5,2,13.126813825952542,0.5826855021618731,58.60794364239196,29.056023193671532,18.824709853895182
1021,20170421_1,4,6,2,10.177060365785962,21.298571173136523,61.53083424593426,31.739757994832818,15.21557871967401
1023,20170421_1,4,8,2,32.43113792481596,104.22213716502824,45.24713191607863,10.188289795117557,10.559273976415259
1024,20170421_1,4,9,2,36.40435195555456,162.6868965259676,37.21190906735091,4.536240660042731,7.8288922376264525
1025,20170421_1,4,10,2,62.885970824315805,82.7350855501082,43.04138613728385,17.4524279913458,2.5027018094906874
1026,20170421_1,4,11,2,6.915342923695595,16.856772979396712,65.8039446502578,34.04526190033685,17.321402621678146
1027,20170421_1,4,12,2,28.58090658585594,46.43214893043232,48.02642564142353,20.795526007866783,14.850936401932085
1030,20170421_1,4,15,2,66.64049513107219,116.76385332968923,52.283229270005556,10.439015766530002,6.804598066371954
1034,20170421_1,5,1,2,5.71054688424345,3.544849407647465,130.434857406545,92.65733538191225,79.0113879572186
1035,20170421_1,5,2,2,9.808269606658662,4.690321650500468,86.76522025238805,58.678889497366455,65.21331532453064
1036,20170421_1,5,3,2,0.40401613258944075,14.286469220667483,90.3928103713122,62.604440726453454,51.01217158918529
1037,20170421_1,5,4,2,1.741437409504946,7.995168553706582,124.47941217752779,88.17800695136353,72.17941499341707
1038,20170421_1,5,5,2,9.240069713414115,7.086034974059206,79.43914076351763,53.46117454537084,56.04400502345939
1039,20170421_1,5,6,2,6.184844273808431,8.602668999515693,85.44252467825078,58.530155653186156,65.92223945641457
1040,20170421_1,5,7,2,0.001755000834192592,10.047833494371202,121.3950277233671,85.64398967587776,57.93914617488446
1041,20170421_1,5,8,2,7.122090508558772,4.748992898360306,105.02522740834885,73.71438930581915,74.32597912882524
1042,20170421_1,5,9,2,1.6357922367165516,9.43390847354983,111.43273100102755,78.30258044723492,46.30303626586658
1043,20170421_1,5,10,2,11.624289451648378,1.3480153348535386,96.72485105163106,67.26699628296744,55.678469885469234
1044,20170421_1,5,11,2,2.2120033409847975,12.692059613186009,117.3363464013589,82.52533801706143,70.57678620483672
1047,20170421_1,5,14,2,4.278886653223519,11.410273150129715,81.65677915017254,55.27634836222792,53.7003371815732
