,exp_date,recording_id,roi_id,type,dendritic_distance_to_soma,euclidean_distance_to_density_center,sRF_asd_upsampled_cntr_size_60,cntrs_offset_calibrate_to_rois_60,cntr_quality_60,sRF_asd_upsampled_cntr_size_65,cntrs_offset_calibrate_to_rois_65,cntr_quality_65,sRF_asd_upsampled_cntr_size_70,cntrs_offset_calibrate_to_rois_70,cntr_quality_70,cntr_quality
1946,20170610_1,6,4,2,124.4845637998,64.3472745116,7.1619788048,86.8757476553,1,6.0030157032,87.3686611502,1,4.9493308363,86.2417720005,1,1
1947,20170610_1,6,5,2,104.1583461578,49.2308245799,6.7777695631,71.5525417228,1,5.7082760544,71.5577602021,1,4.7225169776,70.2019263133,1,1
1948,20170610_1,6,6,2,110.5293226071,55.1526948627,8.6143743398,73.8061199213,1,7.1666888878,74.8957697956,1,5.8712480956,74.5667203371,1,1
1949,20170610_1,6,7,2,129.0760557342,67.7784556706,8.2438860648,84.056979324,1,6.8582316841,85.1276999612,1,5.62248508,84.5116963857,1,1
1950,20170610_1,6,8,2,133.7642733271,71.2395404977,8.7825113007,76.8353658324,1,6.9658147794,83.642051623,1,5.5533592752,86.4396442498,1,1
1951,20170610_1,6,9,2,120.3294781202,61.3237451174,9.8263556153,69.253181785,1,8.260774843,69.9934123551,1,6.8261402431,69.4827076297,1,1
1952,20170610_1,6,10,2,108.858573064,53.6853650447,8.5829528884,75.4010846383,1,7.1810484387,76.1307675968,1,5.9063409709,75.4155496808,1,1
1953,20170610_1,7,1,2,27.5421051424,13.8939126853,6.8387026044,8.4966723474,1,5.7783285915,7.947288679,1,4.7989069204,7.7891335631,1,1
1954,20170610_1,7,2,2,40.8340632992,10.9203090003,6.724416977,8.9226886611,1,5.6778242934,9.019546401,1,4.7108098176,8.2018292092,1,1
1955,20170610_1,7,3,2,42.9102046595,7.5786888814,6.4724901881,10.5712211133,1,5.4577977136,10.3325073459,1,4.5217892292,8.820690952,1,1
1956,20170610_1,7,4,2,37.370900731,5.500082418,7.3332129887,13.9100451785,1,6.1452757679,13.4812545996,1,5.0666628808,11.9309128152,1,1
1957,20170610_1,7,5,2,53.2680212187,20.9065497191,6.2302378046,15.6526695316,1,5.2573180601,15.729703621,1,4.3569248127,14.768031,1,1
1958,20170610_1,7,6,2,45.4099056739,14.4860725839,7.4256576482,15.1236278031,1,6.2551311002,14.97565642,1,5.1775531693,13.7018203507,1,1
1959,20170610_1,7,7,2,56.684395781,23.5377405227,7.8118620527,23.7787352426,1,6.5591269069,23.87595554,1,5.4151239304,23.0346274355,1,1
1960,20170610_1,7,8,2,62.1021602362,26.6281235077,6.6248508967,25.5112282734,1,5.5975035135,25.7269256992,1,4.6453700107,24.8057760137,1,1
1961,20170610_1,7,9,2,49.3093504882,17.3481029678,7.9706464477,16.8927707418,1,6.6762840897,17.1209656904,1,5.5020178016,16.3857432923,1,1
1962,20170610_1,7,10,2,25.4266509844,17.5827298181,32.3890510175,0,0,19.1905526395,0,0,9.347182506,0,0,0
1963,20170610_1,7,11,2,35.7468151851,8.2900721016,11.5533154156,3.625786181,1,9.2191040694,5.8472106504,1,7.3570975149,5.7280909629,1,1
1964,20170610_1,7,12,2,20.2174260991,11.7542557384,7.4279362791,16.837791034,1,6.1959159821,16.2570286625,1,5.0849550193,16.2567105701,1,1
1965,20170610_1,7,13,2,19.8942609576,16.3319301043,31.1490553066,0,0,14.8529626171,0,0,4.4774870355,87.7025863391,1,0
1966,20170610_1,7,14,2,32.25513655,16.1975353978,7.7914230024,11.1459816227,1,6.5570700674,10.9525344806,1,5.4252618356,11.1705504006,1,1
1967,20170610_1,7,15,2,32.7201828804,6.6382053247,8.3372659642,2.6944835402,1,6.9811777325,2.6834524478,1,5.7493315322,1.3363576092,1,1
1968,20170610_1,7,16,2,36.1454171093,19.2833531436,7.6616748853,17.8950371495,1,6.4022043164,17.8540145238,1,5.2670269206,18.7689779035,1,1
1969,20170610_1,7,17,2,23.160455971,16.9407766144,7.7109165947,0,0,2.8528053045,128.2066968084,1,0,0,0,0
1970,20170610_1,7,18,2,47.3584309467,10.4254075924,8.6571764332,14.3386259314,1,7.1639516044,14.5177110362,1,5.846425559,13.361795304,1,1
1971,20170610_1,7,19,2,35.4445103225,5.3077354023,10.8541314227,9.7860627056,1,8.9762326873,10.3836459914,1,7.3183943094,9.6248987679,1,1
1972,20170610_1,7,20,2,34.349730429,12.6177437704,8.2373416414,18.9678371139,1,6.871052913,18.4397381027,1,5.640947987,17.8506174565,1,1
1973,20170610_1,7,21,2,38.3741123804,20.4874921538,21.2841160359,0,0,11.4651352236,0,0,8.4152531966,0,0,0
1974,20170610_1,7,22,2,29.0607293717,6.593422796,8.8575592953,6.6949600682,1,7.2628244044,5.7397912748,1,5.8845134786,6.4926167513,1,1
1975,20170610_1,7,23,2,20.0958866259,9.9744231425,29.9884614774,0,0,22.1623747404,0,0,10.7350903847,0,0,0
1976,20170610_1,7,24,2,38.8663468875,11.9103518154,35.4549559224,0,0,18.384413168,0,0,8.8124671852,39.8570787348,1,0
1977,20170610_1,7,25,2,39.2469248899,21.3571933774,8.734115639,21.8181394443,1,7.2556087563,21.402650063,1,5.9394235783,22.1968976138,1,1
1978,20170610_1,8,1,2,102.4314216777,75.0101142592,6.3458856078,36.7871643845,1,5.3581419866,37.3856728444,1,4.4432419239,38.6733723062,1,1
1979,20170610_1,8,2,2,95.7419382004,68.8994686612,6.1613253367,28.2139938672,1,5.2025541732,28.666842291,1,4.3115424864,29.9989834086,1,1
1980,20170610_1,8,3,2,91.6708922517,67.077436318,6.2380023022,30.8077968445,1,5.2673716966,31.4774999433,1,4.3673928567,32.8428141814,1,1
1981,20170610_1,8,4,2,95.7419382004,69.8322894312,6.7483650797,35.0853735844,1,5.6903696847,35.9595377206,1,4.7169225803,37.4156824406,1,1
1982,20170610_1,8,5,2,104.9374839882,76.6163049301,7.9986349261,39.9076182827,1,6.7166568148,40.6492318386,1,5.5396972069,41.7185740512,1,1
1983,20170610_1,8,6,2,62.6973576892,40.9661761202,6.0476007414,16.6340290242,1,5.1041337889,16.9671512893,1,4.2336365162,18.3803711466,1,1
1984,20170610_1,8,7,2,111.5987559869,81.7146508187,7.1225803001,34.4719476368,1,5.990845161,34.5989789965,1,4.9467436689,35.5493948633,1,1
1985,20170610_1,8,8,2,85.8450570289,62.1983958055,6.7338545157,30.3399833787,1,5.6715105426,31.0069996514,1,4.6959857169,32.2121660913,1,1
1986,20170610_1,8,9,2,74.7979963085,52.0526443705,8.235663289,27.9210259928,1,6.9068055855,28.2175838781,1,5.6976667719,29.6379454995,1,1
1987,20170610_1,8,10,2,65.2409197419,43.2978733518,5.7906341376,15.7391067416,1,4.9013189085,16.2132755292,1,4.0767085922,17.6714807859,1,1
1988,20170610_1,8,11,2,80.7579329235,57.5126652945,7.5438900193,28.1840322651,1,6.3184107805,28.8668233747,1,5.2039359113,30.1360118148,1,1
1989,20170610_1,8,12,2,77.568987748,50.1701470797,6.3669049445,13.0323040323,1,5.3677347717,13.6734505258,1,4.445093015,15.1395965582,1,1
1990,20170610_1,8,13,2,72.6159650347,50.1242907976,7.5586492063,21.1264503191,1,6.3494542324,21.4695100553,1,5.2438530908,22.6844239631,1,1
1991,20170610_1,8,14,2,98.8277964214,71.8721748138,7.522219545,34.6663766145,1,6.3161834176,34.7969706958,1,5.2097334125,35.9065191501,1,1
1992,20170610_1,8,15,2,68.1460125735,46.053316832,5.8354033602,17.4041914834,1,4.934914089,18.2239958913,1,4.1003251558,19.8292341905,1,1
1993,20170610_1,8,16,2,77.3415583612,54.3922821046,8.0013340776,20.9963028894,1,6.667112578,22.0659084532,1,5.4706417958,23.7700419595,1,1
1994,20171105_1,0,0,2,0,31.6417147232,15.4263301437,63.7673899058,1,12.8774107913,60.729257598,1,10.2077974085,67.0501687028,1,1
1995,20171105_1,1,1,2,137.1113824472,106.8132317089,43.6086640122,0,0,32.7298913723,0,0,24.1965617292,0,0,0
1996,20171105_1,1,2,2,128.4341871939,103.1563362502,28.2618140687,0,0,22.5157964221,0,0,17.6096082806,0,0,0
1997,20171105_1,1,3,2,131.9055364962,104.8272950351,41.6857585903,0,0,30.180716839,0,0,23.2554305958,0,0,0
1998,20171105_1,1,4,2,145.5409212608,110.509629308,19.4202574372,51.3298895929,1,15.9491530171,50.2126529001,1,12.7112341045,41.8991991159,1,1
1999,20171105_1,1,5,2,108.8028202858,93.5922818727,48.0597844064,0,0,34.3699797745,0,0,28.3066500083,0,0,0
2000,20171105_1,1,6,2,115.8992364716,98.0245224605,38.622318525,0,0,35.1885084212,0,0,25.3325214768,0,0,0
2001,20171105_1,1,7,2,141.6800283241,108.9197726499,13.9900083824,0,0,15.8943328546,0,0,7.8308410573,0,0,0
2002,20171105_1,1,8,2,113.586049426,96.3291782951,15.5592366973,42.3193117621,1,13.0206268601,43.7281823379,1,10.7850271858,43.6469098695,1,1
2003,20171105_1,1,9,2,130.3001023907,103.6813347119,32.0896142308,0,0,12.8905715517,0,0,5.5495126909,299.9561832163,1,0
2004,20171105_1,2,1,2,37.2103333582,10.3208509738,9.8863139482,27.7066889626,1,8.2362807432,27.033464299,1,6.7674362152,37.4857543991,1,1
2005,20171105_1,2,2,2,51.0923272427,4.5921881449,11.0741106245,31.9163340584,1,9.1777988026,30.6959166596,1,7.5261127968,40.9513424533,1,1
2006,20171105_1,2,3,2,42.1430863685,11.7041174749,15.623306043,31.1459719361,1,13.3855182802,31.9666926535,1,11.2241073966,44.3539991904,1,1
2007,20171105_1,2,4,2,63.7140588071,3.6995393055,10.0175640034,30.1602647836,1,8.3193633849,29.2247066219,1,6.8227083658,38.9445815915,1,1
2008,20171105_1,2,5,2,62.7306441194,11.5819646051,9.9460901862,32.2309792408,1,8.248862445,31.8130696457,1,6.757381679,40.670753646,1,1
2009,20171105_1,2,6,2,32.7279896645,10.5676369963,13.0423027041,35.5678614924,1,10.6931185678,34.7173632716,1,8.7135023508,45.2155293037,1,1
2010,20171105_1,2,7,2,43.9287704392,14.6243797587,8.8828467209,27.1152311525,1,7.383406188,26.3935830436,1,6.0430206269,35.5836496943,1,1
2011,20171105_1,2,8,2,45.3817470853,6.0021222431,12.2566940669,25.0986230066,1,10.1710314906,23.6206136362,1,8.3289388648,33.7265960048,1,1
2012,20171105_1,2,9,2,58.4224793338,9.3489704261,11.2527773219,33.4540798413,1,9.3054904431,34.0894377545,1,7.6163818625,44.5661238438,1,1
2013,20171105_1,2,10,2,53.5783845114,7.9511092387,10.6734959215,35.0025892872,1,8.7398518809,36.3707620513,1,7.0970329425,47.3836343668,1,1
2014,20171105_1,2,11,2,66.373816325,13.7221686086,13.7705139549,34.0946164063,1,11.2417023464,34.2890597188,1,9.0736505338,41.4644226429,1,1
2015,20171105_1,2,12,2,47.2476622821,4.8830379845,10.0995657295,29.12343818,1,8.3641567721,28.5196697003,1,6.847034131,39.2086780509,1,1
2016,20171105_1,2,13,2,37.8325655781,7.2508738174,9.4171541785,31.2806749361,1,7.8691119593,30.6793811386,1,6.4857949514,41.0136327505,1,1
2017,20171105_1,3,1,2,150.8354253998,68.4193365263,12.6156036719,25.9465092225,1,10.1909081959,23.4644719742,1,8.1887014091,11.1512024128,1,1
2018,20171105_1,3,2,2,153.6567499763,71.2406275679,14.6431397656,24.157917887,1,11.9113348168,22.4040795313,1,9.5607412231,10.577272508,1,1
2019,20171105_1,3,3,2,176.7188478146,74.5390436841,16.3411127338,43.3041542862,1,13.581575325,42.1417697656,1,11.0628689205,29.7453162784,1,1
2020,20171105_1,3,4,2,171.3815833156,72.3119263887,10.7374466734,43.5744026233,1,9.0479516643,43.69094753,1,7.4877113906,32.9840032041,1,1
2021,20171105_1,3,5,2,156.9633935375,63.2992781099,10.9670493404,29.2667587286,1,9.141066034,29.1334483375,1,7.4930885052,18.0647008519,1,1
2022,20171105_1,3,6,2,148.708815095,58.0025061184,9.4854823299,27.8935468262,1,7.9556588946,28.0023017159,1,6.5568759099,17.1370972157,1,1
2023,20171105_1,3,7,2,166.1329770045,69.2150100259,11.2829164448,35.2594453628,1,9.4324598983,34.8455866671,1,7.7517383089,23.4413004207,1,1
2024,20171105_1,3,8,2,152.8879173373,60.635800976,11.6509542329,33.1216344347,1,9.789629167,33.0645291973,1,8.0823032635,21.8579215051,1,1
2025,20171105_1,3,9,2,185.552898117,78.9246010347,12.9354323679,40.8633087337,1,10.9292981779,40.5792690169,1,9.0583561783,29.19648283,1,1
2026,20171105_1,3,10,2,161.4179447254,66.5091970528,9.66257664,38.6317344281,1,8.1192827248,39.0565345907,1,6.7044208312,28.1544038962,1,1
2027,20171105_1,3,11,2,165.5899298055,79.2407953371,17.6063771672,41.8974156365,1,14.645045695,40.1735950717,1,11.9394087277,27.497767609,1,1
2028,20180329_1,0,0,2,0,21.4399474918,17.1435853889,0,0,6.4979324942,0,0,0,0,0,0
2029,20180329_1,1,1,2,42.6520465999,13.828914895,13.7173806696,37.8033554087,1,10.8109909422,37.2092037707,1,8.557716636,36.9863528373,1,1
2030,20180329_1,1,2,2,38.4429861309,16.6234954471,13.2311599054,58.3355064997,1,9.5984170192,40.1169815437,1,7.6854316167,40.0457254018,1,1
2031,20180329_1,1,3,2,45.7068903833,10.9148086233,12.619709476,29.1903503628,1,10.2036829126,31.134619654,1,8.1856549303,31.844540946,1,1
2032,20180329_1,1,4,2,60.8261072215,4.638987664,15.3870882811,34.5372025448,1,11.5252284554,22.2260508417,1,9.0146481243,19.6361804958,1,1
2033,20180329_1,1,5,2,42.9674425093,2.2332583663,12.2644457704,25.1945758457,1,9.9201416512,26.8093954312,1,7.9668529329,27.0287624303,1,1
2034,20180329_1,1,6,2,72.7407293245,14.7624671552,13.1848014828,13.0318748225,1,10.7515792893,13.690850272,1,8.6772192104,13.5894807438,1,1
2035,20180329_1,1,7,2,58.2076696928,3.008246778,10.7803557345,21.7304119045,1,8.8295494203,24.0024980421,1,7.150563098,25.0378926351,1,1
2036,20180329_1,1,8,2,89.1063336169,5.1776694688,11.6526322193,27.4805376688,1,9.5802359227,29.7758947929,1,7.7756770151,30.2502381299,1,1
2037,20180329_1,1,9,2,48.0923864492,5.6348337523,10.2351267351,20.5978649977,1,8.3820602454,23.1392055102,1,6.7782093116,23.8196919891,1,1
2038,20180329_1,1,10,2,70.3779326612,12.5791170477,13.5236790369,11.536425559,1,10.8642761442,12.992400067,1,8.6818485755,13.5677111726,1,1
2039,20180329_1,1,11,2,49.0551948665,8.316164399,13.0409196752,34.4420247687,1,10.2497876408,36.2169279377,1,8.11711248,36.6641084209,1,1
2040,20180329_1,1,12,2,66.0887455894,8.6608747883,18.6098345714,17.9416841879,1,15.1775987018,18.9382084545,1,12.2618461181,18.5704853806,1,1
2041,20180329_1,2,1,2,126.6568623896,70.3477532397,9.5531632672,39.9229095943,1,8.0322898269,37.8174726656,1,6.6341861889,37.5206500386,1,1
2042,20180329_1,2,2,2,131.9006388368,73.7916290406,10.0947567369,44.9806226719,1,8.478608288,42.8439705768,1,6.9974476411,42.7123464696,1,1
2043,20180329_1,2,3,2,122.4546073175,67.5316395213,11.3936474432,41.8819424702,1,9.6024399221,40.076698097,1,7.9527687329,39.987502929,1,1
2044,20180329_1,2,4,2,150.188158962,87.6951815368,11.1645196186,65.4335995936,1,9.2331102787,63.4951168544,1,7.515312465,63.4749093075,1,1
2045,20180329_1,2,5,2,147.0206198682,84.6099609884,11.5841935176,57.3193760405,1,9.7100093441,54.9703493682,1,8.006531219,54.5022338173,1,1
2046,20180329_1,2,6,2,146.3948499822,65.2853156986,15.3348094465,20.0310007873,1,12.4418468119,22.3410979818,1,9.9810978087,24.8055023838,1,1
2047,20180329_1,2,7,2,141.6899114212,81.0179849187,10.3749137465,57.5869658156,1,8.6423753012,55.4617068542,1,7.0840808479,55.194105413,1,1
2048,20180330_1,0,0,2,0,6.5354790945,23.5110359455,0,0,15.5246276641,0,0,7.933410678,0,0,0
2049,20180330_1,1,1,2,140.8943211575,91.3354604246,13.5152259041,46.4537725592,1,10.9851707521,41.9116016748,1,8.7840218649,39.8512834633,1,1
2050,20180330_1,1,2,2,123.2685019149,86.4375071375,15.3767528672,50.5559680553,1,12.0455127845,42.3650185441,1,9.2841130444,36.693163399,1,1
2051,20180330_1,1,3,2,126.9043477711,87.3926393562,18.0897365977,56.8504413449,1,14.626780558,52.1714593948,1,11.4764836624,48.1779210456,1,1
2052,20180330_1,1,4,2,130.4575306913,91.1945503138,14.5947687396,47.3978616037,1,11.9588409155,43.4012896117,1,9.6719803328,41.8928136681,1,1
2053,20180330_1,1,5,2,136.1377133933,91.279756459,18.9823798628,59.5975772011,1,15.1191520659,54.9346849459,1,11.8463950711,51.7153505258,1,1
2054,20180330_1,1,6,2,144.852991888,91.3025565817,24.0150580071,0,0,17.0947946929,62.6644599817,1,13.0293216705,55.3948408444,1,0
2055,20180330_1,1,7,2,148.1771833237,91.6610995555,22.6179154612,55.4488180548,1,18.0714772759,50.8749536559,1,13.9379382683,47.7009483019,1,1
2056,20180330_1,2,1,2,54.1130677734,7.4812186607,14.3727943098,14.0917837362,1,11.5789501955,14.5462699801,1,9.2435261836,14.535005496,1,1
2057,20180330_1,2,2,2,58.6337826629,10.0014665552,11.9855582273,26.025197838,1,9.812835392,25.0423880386,1,7.9315997778,23.7037979176,1,1
2058,20180330_1,2,3,2,64.1873453975,15.6463230381,17.0058876774,24.950975118,1,13.7607689737,24.422425395,1,10.9147875603,21.5763214034,1,1
2059,20180330_1,2,4,2,68.2896298829,19.100488462,17.7236136066,26.5686701412,1,14.2609767987,27.2063531087,1,11.3354879919,25.1853632682,1,1
2060,20180330_1,2,5,2,60.4026346595,12.7345881284,16.3161825874,14.1955648249,1,13.2271808709,13.8670622246,1,10.5406911243,11.1752970213,1,1
2061,20180330_1,2,6,2,50.6459307828,4.7472258319,13.5517893904,13.4430101786,1,10.8696311717,10.9919043859,1,8.6272107652,8.1774206748,1,1
2062,20180330_1,2,7,2,75.0044325701,25.1699135802,17.9203593331,32.537753156,1,14.6865183946,31.7256213037,1,11.7251545467,27.883433673,1,1
2063,20180330_1,2,8,2,52.8898949387,5.9649744636,17.4310591718,17.684162214,1,14.1863891966,18.3466742351,1,11.3593003981,16.3901625771,1,1
2064,20180330_1,2,9,2,70.8960108878,21.2183532039,14.922729401,19.1035207813,1,11.5487444536,19.5695583988,1,9.0255383279,18.5622766933,1,1
2065,20180330_1,2,10,2,84.5933136512,34.2716609915,12.6151489202,27.1983685329,1,10.0659309344,29.5260177003,1,7.996267679,29.2914558159,1,1
2066,20180330_1,2,11,2,49.8350511553,3.0361757139,18.2404067319,4.5415126321,1,14.8192480594,6.6411644413,1,11.8266330004,7.6617415814,1,1
2067,20180330_1,2,12,2,106.8587904373,33.4470144511,17.6208130968,38.7647058407,1,14.0387056708,39.4865579808,1,10.9805654273,37.3606941972,1,1
2068,20180330_1,2,13,2,109.5271043242,33.7766510033,14.7898501564,18.8145087356,1,11.8672245878,18.2422130146,1,9.3820889889,16.377992514,1,1
2069,20180330_1,2,14,2,47.6031435232,2.0934745858,18.2065301358,4.2488977126,1,13.6078963247,15.1109288785,1,10.7046627665,16.5293251482,1,1
2070,20180330_1,2,15,2,88.8023741202,37.2829805391,13.9070717998,33.3103497178,1,11.0442292702,38.0892611982,1,8.8473508094,37.8968990344,1,1
2071,20180330_1,2,16,2,42.0916696868,3.6109865717,17.9749328741,7.816697451,1,14.038573342,12.6214502211,1,11.0085022028,13.7336554186,1,1
2072,20180330_1,2,17,2,58.9126505058,11.3605438459,22.4643158763,33.9352616476,1,18.5802841417,35.1448052244,1,15.0818325433,33.2495940886,1,1
2073,20170425_1,0,0,3,0,57.6906254093,4.0402409879,39.7588520109,1,5.4833489244,0,0,0,0,0,0
2074,20170425_1,1,1,3,64.5203456854,18.1059819919,7.5327115813,8.4882557759,1,6.2074608901,11.4179652264,1,5.0482938444,32.2471868292,1,1
2075,20170425_1,1,2,3,53.0807397486,25.4716905506,8.0455167996,20.2222089666,1,6.7304472427,21.9585641927,1,5.5356212932,41.2675981124,1,1
2076,20170425_1,1,3,3,46.2605525431,29.8147534536,30.0464574046,0,0,20.9518548753,0,0,12.3412188106,0,0,0
2077,20170425_1,1,4,3,57.6565821233,22.7262902579,36.5085760948,0,0,21.7052635668,0,0,12.5438381609,0,0,0
2078,20170425_1,1,5,3,61.7960182433,19.9538558902,15.9009091146,0,0,12.2091513803,0,0,9.0243977113,0,0,0
2079,20170425_1,1,6,3,70.1528535999,15.9947577219,27.1560252715,0,0,26.1468827548,0,0,12.7471622468,0,0,0
2080,20170425_1,1,7,3,83.5553739196,23.7227789087,30.7960915451,0,0,17.6456682917,0,0,8.6780760654,0,0,0
2081,20170425_1,1,8,3,60.1252687001,21.1214740184,25.3486449287,0,0,13.4324342494,0,0,10.3697246973,0,0,0
2082,20170425_1,2,1,3,103.3975988434,25.43586446,11.8971516716,0,0,7.6556060168,16.543948105,1,6.2144129521,21.8028879036,1,0
2083,20170425_1,2,2,3,84.0403667637,24.3190039968,10.3184676,16.0419853219,1,8.4972786499,23.0085807816,1,6.9033443958,26.3264128471,1,1
2084,20170425_1,2,3,3,95.8417881612,22.9206467385,10.6575731109,0,0,6.9127879066,24.5468748224,1,5.6491848208,21.3018825452,1,0
2085,20170425_1,2,4,3,97.0761314496,21.7197624209,20.8973527179,0,0,19.5637231738,0,0,10.8857604928,0,0,0
2086,20170425_1,2,5,3,75.3995550545,25.3498063176,8.0567802574,12.6716749457,1,8.9153101864,0,0,5.5281328811,31.6181188038,1,0
2087,20170425_1,2,6,3,79.5081007455,24.9437509293,12.5490890432,0,0,16.6841794144,0,0,15.2076781162,0,0,0
2088,20170425_1,2,7,3,79.6670159524,29.0782320221,11.7843141299,26.1436096085,1,9.6411443962,32.0690360236,1,7.6985222918,43.438397061,1,1
2089,20170425_1,2,8,3,89.0090390367,23.1915716409,16.5838855644,0,0,9.4054109014,0,0,5.528779524,191.7917549549,1,0
2090,20170425_1,2,9,3,100.4925060118,22.8828933163,23.8033927327,0,0,14.5665605922,0,0,7.5119320819,0,0,0
2091,20170425_1,2,10,3,73.1116338672,24.8508858097,24.5605532419,0,0,16.1659015703,0,0,11.7164537541,0,0,0
2092,20170425_1,2,11,3,108.3288953827,28.5435716024,9.903549848,0,0,2.6633482137,32.9865744302,1,0,0,0,0
2093,20170425_1,3,1,3,119.8530936561,25.6253524536,6.3773185256,22.7410696563,1,5.3641962289,16.3096479825,1,4.4310404382,30.395837525,1,1
2094,20170425_1,3,2,3,127.0256473855,29.4696503214,6.7292251189,22.860652143,1,5.6252800282,16.7667266214,1,4.6214938286,28.2266102908,1,1
2095,20170425_1,3,3,3,147.5671610923,45.646452123,7.2604821408,23.5178810019,1,6.1221274787,19.7136826192,1,5.0700791255,24.6911650179,1,1
2096,20170425_1,3,4,3,114.703531985,23.0809237636,10.3564030006,0,0,6.040050766,21.0697616229,1,4.9615988555,33.5992446312,1,0
2097,20170425_1,3,5,3,134.3788424956,35.7172962247,7.5128588761,24.9186537566,1,6.2925218826,22.3202397609,1,5.1781724989,20.2666098307,1,1
2098,20170425_1,3,6,3,137.720341582,38.7808105051,8.0168268273,24.7932236941,1,6.6814892793,23.0773839188,1,5.479803495,14.2934945259,1,1
2099,20170425_1,3,7,3,167.4635817929,42.8833394776,17.2528310575,0,0,11.0636236637,0,0,7.0495191077,26.1496920304,1,0
2100,20170425_1,3,8,3,130.9624679334,32.5485121959,10.3920492384,0,0,6.4151645475,22.3554137776,1,5.2290463269,8.9338214966,1,0
2101,20170425_1,3,9,3,139.9490368531,39.8412613567,12.6379227901,0,0,9.3998195706,0,0,5.7753482426,28.122227066,1,0
2102,20170425_1,4,1,3,125.6914708912,37.395961818,18.1875684896,0,0,19.6985241193,0,0,7.0471419418,0,0,0
2103,20170425_1,4,2,3,140.7470779888,47.8144225838,21.419069529,0,0,16.0645938725,0,0,8.7733332488,0,0,0
2104,20170425_1,4,3,3,146.8908676339,51.8888971882,25.4119710108,0,0,10.7194281407,0,0,1.9345839473,180.8393083082,1,0
2105,20170425_1,4,4,3,136.5327663929,44.290015563,4.2576445183,0,0,0,0,0,0,0,0,0
2106,20170425_1,4,5,3,164.1226154056,63.6724412859,24.5951244651,0,0,16.2899953548,0,0,14.8242578158,0,0,0
2107,20170425_1,4,6,3,160.8870062328,61.1704722329,9.0516418997,0,0,4.0491415301,126.4962647213,1,1.8705289277,129.2758916732,1,0
2108,20170425_1,4,7,3,147.4706635445,51.9772303739,32.2910252954,0,0,22.6265445469,0,0,12.4725266887,0,0,0
2109,20170425_1,4,8,3,142.7732816966,47.2458228642,13.8502103942,0,0,9.9304203342,0,0,5.7113036524,88.7944606004,1,0
2110,20170425_1,4,9,3,140.1081801706,46.3067098234,25.3504566931,0,0,17.5316073099,0,0,12.8375914712,0,0,0
2111,20170425_1,4,10,3,155.9806475168,57.5978883513,7.7800906118,0,0,3.6462911572,269.2392410969,1,18.2373377881,0,0,0
2112,20170425_1,4,11,3,154.2441867528,57.315492303,13.1057116941,0,0,3.1855576786,136.7575464266,1,0,0,0,0
2113,20170425_1,4,12,3,151.217554448,53.2992630629,27.6267575315,0,0,16.0667150748,0,0,9.6827972345,0,0,0
2114,20170520_1,0,0,3,0,73.4813890176,6.4001651893,53.8358853956,1,5.3301208426,59.70320397,1,4.3719187375,59.094457953,1,1
2115,20170520_1,1,1,3,93.6920184461,23.4467891385,15.4907215585,0,0,9.6643468945,0,0,5.9021174258,7.6480917511,1,0
2116,20170520_1,1,2,3,62.4817982477,32.9078640673,6.3322472848,17.8746346828,1,5.3039958347,23.834282026,1,4.3688968816,22.9380116416,1,1
2117,20170520_1,1,3,3,86.1519973134,25.1952107438,11.7223688468,0,0,9.1948502948,0,0,5.8968203705,11.9550258432,1,0
2118,20170520_1,1,4,3,96.6149090497,23.6642045431,16.9570730608,0,0,7.5200133262,20.0695422725,1,6.1127316439,20.9254858049,1,0
2119,20170520_1,1,5,3,90.6346055171,23.9150489946,21.2943125296,0,0,14.2043896994,0,0,12.5774144178,0,0,0
2120,20170520_1,1,6,3,52.4894182653,40.4851756668,30.1649191903,0,0,18.2502892146,0,0,11.2459843636,0,0,0
2121,20170520_1,1,7,3,65.9984991248,30.2232966265,27.248182875,0,0,28.6035617085,0,0,18.4239128136,0,0,0
2122,20170520_1,1,8,3,61.3942675483,39.6101397462,21.8514797761,0,0,20.7670843276,0,0,15.4346223004,0,0,0
2123,20170520_1,1,9,3,98.9670697618,23.0560199798,11.8464888685,0,0,6.5149493659,23.502585626,1,5.3266939762,24.4223398948,1,0
2124,20170520_1,1,10,3,101.2320395789,25.5737304634,0,0,0,2.0779314201,253.1846759085,1,0,0,0,0
2125,20170520_1,1,11,3,70.1860197411,34.9431405711,6.3484465408,0,0,17.5807159108,0,0,6.6096721632,0,0,0
2126,20170520_1,1,12,3,102.6099034232,22.8542625614,12.2112023685,0,0,7.8107043067,10.5124249762,1,6.3054479259,10.5501708885,1,0
2127,20170520_1,1,13,3,65.235734048,37.8111310744,11.9373300799,0,0,9.0413372795,0,0,2.9936350341,223.4722156519,1,0
2128,20170520_1,1,14,3,58.0549110156,36.1227956578,9.5114036755,0,0,16.4557700599,0,0,10.5876713406,0,0,0
2129,20170520_1,1,15,3,79.5565950133,22.1474434762,27.1129486845,0,0,20.9558355655,0,0,18.6178755197,0,0,0
2130,20170520_1,1,16,3,79.7765163456,28.1320637602,28.8186288298,0,0,17.3500844717,0,0,12.5748207679,0,0,0
2131,20170520_1,1,17,3,89.3355430267,24.0926522609,17.8353826474,0,0,13.6172307077,0,0,10.611910443,0,0,0
2132,20170520_1,1,18,3,78.0442088435,24.9102999726,19.690762719,0,0,13.1813380481,0,0,6.4773831886,16.6164790954,1,0
