,Chirp_corr,ChirpCorr_Angle,ChirpCorr_distance,ChirpCorr_ExpDate,type
386,0.3284335,12.421085,69.21889,20161215,0.0
387,0.4487257,33.46802,46.61881,20161215,0.0
388,0.44200385,0.72133535,16.961874,20161215,0.0
389,0.41266075,12.862086,64.677986,20161215,0.0
390,0.41675356,0.45773733,3.6004522,20161215,0.0
391,0.4303658,0.49145374,11.870067,20161215,0.0
392,0.3779698,66.463326,37.291504,20161215,0.0
393,0.35907778,14.222976,61.46708,20161215,0.0
394,0.37982357,16.250805,55.320724,20161215,0.0
395,0.32453048,50.144997,241.45616,20161215,0.0
396,0.29549387,52.43123,231.04517,20161215,0.0
397,0.278315,45.92695,252.76035,20161215,0.0
398,0.31870133,66.916306,113.9079,20161215,0.0
399,0.30115125,74.56084,105.34922,20161215,0.0
400,0.1602556,70.25067,128.73073,20161215,0.0
401,0.24623682,75.441635,97.98696,20161215,0.0
402,0.078789376,76.0639,115.52833,20161215,0.0
403,0.21294388,76.54303,103.078766,20161215,0.0
404,0.24118319,70.273224,109.21015,20161215,0.0
405,0.18359616,80.05209,122.45611,20161215,0.0
406,0.21559626,78.78397,119.38926,20161215,0.0
407,0.10802057,70.96124,131.70892,20161215,0.0
408,0.24577944,66.71386,119.19931,20161215,0.0
409,0.13296372,56.21375,250.71628,20161215,0.0
410,0.108026646,71.35245,139.41718,20161215,0.0
411,0.14100435,80.46237,133.7648,20161215,0.0
412,0.27805072,35.211628,175.91942,20161215,0.0
413,0.19723877,30.215584,149.87654,20161215,0.0
414,0.16105449,34.02003,169.963,20161215,0.0
415,0.26005846,29.708536,156.4552,20161215,0.0
416,0.19946747,31.968945,162.25476,20161215,0.0
417,0.21056174,33.01047,167.14165,20161215,0.0
418,0.24993029,36.11471,190.44948,20161215,0.0
419,0.18780774,36.084976,179.83807,20161215,0.0
420,0.18812749,38.142426,200.23904,20161215,0.0
421,0.10373867,29.73872,152.812,20161215,0.0
422,0.14473371,35.97355,187.51402,20161215,0.0
423,0.16017441,65.58634,312.87375,20161215,0.0
424,0.14260061,64.1539,289.40674,20161215,0.0
425,0.18271506,65.30081,307.90054,20161215,0.0
426,0.12046237,65.34382,298.04047,20161215,0.0
427,0.11010839,65.349075,302.11597,20161215,0.0
428,0.08493571,65.14726,310.171,20161215,0.0
429,0.015589914,69.81667,185.58084,20161215,0.0
430,-0.058978688,74.070206,178.40852,20161215,0.0
431,-0.013010701,31.496525,213.61557,20161215,0.0
432,0.036762152,75.565475,175.86263,20161215,0.0
433,0.0003045835,59.18201,196.24998,20161215,0.0
434,0.021503208,38.318027,191.2886,20161215,0.0
435,0.005142718,77.422165,172.11578,20161215,0.0
436,0.05612291,60.164177,198.95273,20161215,0.0
437,-0.0497701,91.650246,136.97968,20161215,0.0
438,-0.02191582,60.91882,132.13554,20161215,0.0
439,-0.021096854,171.58392,58.57438,20161215,0.0
440,-0.05155159,0.0,64.79127,20161215,0.0
441,-0.039123263,60.56648,82.92097,20161215,0.0
442,-0.11558454,31.619202,324.18845,20161215,0.0
443,-0.05914571,30.841995,329.1189,20161215,0.0
