,cell_id,rec_id,roi_id,cell_type,angles,dendritic_distance_to_soma,euclidean_distance_to_density_center
614,20161217_1,3,1,0,59.30774082690092,150.66898892850222,31.330299099166616
615,20161217_1,3,2,0,0.3560714926549064,158.52646651829062,40.19297962793349
616,20161217_1,3,3,0,62.00631490283862,138.74255388283296,27.039016728875644
617,20161217_1,3,4,0,47.58459339757558,174.9683211316415,47.23078458436462
618,20161217_1,3,5,0,37.662193706749356,154.03674243232712,33.42092258649276
619,20161217_1,3,6,0,12.488166295910252,177.78967803825628,50.05141575142344
620,20161217_1,3,7,0,1.2817490335769495,164.11455541496153,39.701918327533534
621,20161217_1,3,8,0,81.3602187504394,134.21662604508506,26.203761616119316
622,20161217_1,3,9,0,49.8678904402149,126.94519240131713,24.68989549841076
623,20161217_1,3,10,0,41.69433853071865,145.4353083880159,28.6955291700577
624,20161217_1,3,11,0,67.45182758686313,143.36896429326293,30.8052414347763
625,20161217_1,3,12,0,25.098444867620614,152.97458137340413,36.31673222866739
626,20161217_1,3,13,0,9.207352698969395,142.067554884191,28.151203070904355
628,20161217_1,3,15,0,9.394461117003294,171.5578151253498,44.871237074063714
629,20161217_1,3,16,0,65.53723612244217,144.11728929768987,20.63990155565068
630,20161217_1,4,1,0,0.10909613516776538,200.2375692865562,79.07374512214142
631,20161217_1,4,2,0,23.796035586011175,216.06772278114292,81.32346540841793
632,20161217_1,4,3,0,15.522408090058898,220.2041025205525,82.67141106134694
633,20161217_1,4,4,0,10.955002210899027,224.08000772577716,85.24769857758962
634,20161217_1,4,5,0,12.003237230102519,210.1126378052209,85.01075486495611
635,20161217_1,4,6,0,19.637717274278867,212.4245171753847,79.54436330945833
637,20161217_1,4,8,0,22.383026417753097,232.17779767534512,91.25428746620193
638,20161217_1,4,9,0,3.4660647189010945,191.89660977642995,77.82878075124798
640,20161217_1,4,11,0,19.141469478349748,198.0857201868696,81.84924354485806
641,20161217_1,4,12,0,2.083239209271829,196.0479670835879,80.50393301565242
642,20161217_1,4,13,0,4.8975795463522696,191.23160957615835,77.16378409043261
643,20161217_1,4,14,0,25.054545030195076,228.7672916690534,88.97548227986532
644,20161217_1,5,1,0,7.651457016273186,126.20830061983463,86.13773233148106
645,20161217_1,5,2,0,15.318892929439876,145.83332361239448,93.27383692593304
646,20161217_1,5,3,0,61.49925376044484,142.62241860744138,90.58109017716724
647,20161217_1,5,4,0,24.431759959230533,151.238830219501,96.35976353923091
648,20161217_1,5,5,0,7.989208485324594,138.7465134022167,88.49042652847002
649,20161217_1,5,6,0,25.9536474942853,129.94015469315747,87.06952802822548
651,20161217_1,5,8,0,14.190100471075164,177.40941312271102,107.01775975203104
652,20161217_1,5,9,0,29.12574926464245,166.10071816819004,104.81696209906251
653,20161217_1,5,10,0,31.526762912145525,135.42151240085872,87.05146441472955
654,20161217_1,5,11,0,1.5454264175440595,169.8475498092613,106.36853869296228
655,20161217_1,5,12,0,41.18407673859833,151.60293078899895,97.11978858940365
656,20161217_1,5,13,0,13.175827415914076,158.74296346273545,100.57688620414237
658,20161217_1,5,15,0,4.28441590557009,162.06796446409348,102.38792281424877
660,20161217_1,6,1,0,9.95490979801958,241.5189040839686,126.59573671341896
663,20161217_1,6,4,0,17.979509634750425,249.41709303219793,131.01574111848305
664,20161217_1,6,5,0,9.211895809793733,222.42015382318792,111.90594668284554
671,20161223_1,1,1,0,53.12443879118474,135.89397456617343,36.23931313589156
672,20161223_1,1,2,0,37.1477992872803,189.06366417726392,75.33606333814508
673,20161223_1,1,3,0,46.173980164127734,169.04773393272876,57.77145967185133
674,20161223_1,1,4,0,2.3740405204109676,165.67998113859062,55.03839152583028
675,20161223_1,1,5,0,21.148893486127342,148.75038913964238,46.487894342470824
676,20161223_1,1,6,0,27.726803542351394,152.94449801737892,49.50865671022696
677,20161223_1,1,7,0,36.22193667755891,133.07261841820193,34.167838599239715
678,20161223_1,1,8,0,82.69718049760846,145.68353564343752,40.01468967784905
679,20161223_1,1,9,0,8.237834616670074,130.25126227023037,32.21047459373397
681,20161223_1,1,11,0,8.018848454718778,161.2472103991526,56.807069710684175
682,20161223_1,1,12,0,63.602621999849156,126.7649061008012,30.475157383311107
683,20161223_1,1,13,0,15.767127690623582,141.14263145895916,40.38904991605152
684,20161223_1,1,14,0,18.599847660301812,161.64722832299486,51.67787559965981
686,20161223_1,1,16,0,9.900055587424177,169.24451607342723,63.447429171584616
687,20161223_1,1,17,0,47.77303474883342,156.05177612346725,46.44921094955436
688,20161223_1,1,18,0,31.086275704183112,193.2577730550005,78.80110039775298
689,20161223_1,1,19,0,3.47376489841164,123.12170127879698,29.664615563670147
693,20161223_1,1,23,0,8.077809117024467,119.91079713723393,29.136448251024877
694,20161223_1,1,24,0,40.310387141406004,157.0958542082658,53.14169246657941
695,20161223_1,2,1,0,164.76055270869207,164.41573531761406,37.82519936110511
696,20161223_1,2,2,0,161.11005993626162,155.73845228206528,35.04432970507492
697,20161223_1,2,3,0,33.08250690158919,174.36214504745323,45.855817182100914
698,20161223_1,2,4,0,1.0439101709850334,181.54807197794588,52.461191011716146
699,20161223_1,2,5,0,22.247466310329397,187.1862768643231,57.29645941405221
700,20161223_1,2,6,0,25.962802306865633,204.4972750035783,67.76180342229796
701,20161223_1,2,7,0,160.9155199622361,176.35714511182627,48.08162062537814
702,20161223_1,2,8,0,95.82686169408532,161.86983119750874,35.86256042855127
703,20161223_1,2,9,0,3.9058620108002557,201.28637086201527,63.33564390898078
704,20161223_1,2,10,0,44.52055805155385,192.71038578497505,61.94060207826125
706,20161223_1,2,12,0,131.38154831839566,170.09669289084107,42.275140827851885
707,20161223_1,2,13,0,28.55133166934546,190.82948168632737,60.24366773317254
708,20161223_1,2,14,0,37.538009174855816,206.4209317890757,61.85081418255691
709,20161223_1,2,15,0,34.23986230298474,146.0066212314673,35.69540897767395
710,20161223_1,2,16,0,23.852476551847566,188.47352422038875,56.24523203441473
712,20161223_1,2,18,0,103.35106725161971,142.68162112417895,35.9982609514906
713,20161223_1,2,19,0,107.4602061923059,210.2968359520964,62.37910951210059
717,20161223_1,2,23,0,65.01735834664254,151.87752545886102,34.530108024971064
721,20161223_1,2,27,0,62.63732731837867,213.50774009365944,62.72632943332021
723,20161223_1,3,1,0,18.098165103337728,97.38283433618099,65.50245365263945
724,20161223_1,3,2,0,22.37703373820539,107.86967819150179,56.75296868399306
725,20161223_1,3,3,0,28.57625782884392,93.17429696124229,57.524153774923306
726,20161223_1,3,4,0,136.51702709243327,163.16089282801417,71.41554971319101
730,20161223_1,3,8,0,51.30724552391658,145.36437139121742,77.87262359714127
731,20161223_1,3,9,0,12.433714578528157,103.69054665358172,59.47046125786476
732,20161223_1,3,10,0,133.41953806561793,154.9490084744983,73.37823233437128
733,20161223_1,3,11,0,6.379247283740799,86.95741267209942,60.6046410145366
735,20161223_1,3,13,0,52.32189712275293,158.85268798455226,72.09071760731088
736,20161223_1,3,14,0,37.949742240232126,94.7506095973835,60.803161244446855
737,20161223_1,3,15,0,19.220284352015756,104.2361280547556,51.01614265979257
738,20161223_1,3,16,0,83.81374241971331,151.710328985902,74.55515663880321
741,20161223_1,4,3,0,9.133684296272362,97.38283433618099,65.50245365263945
743,20161223_1,4,5,0,50.033940993218444,143.09391929897816,79.17274283970583
745,20161223_1,4,7,0,178.89308153155957,161.78814009824913,70.88592103321668
746,20161223_1,4,8,0,31.52175759415042,94.17193019461797,68.02533247551746
751,20161223_1,4,13,0,31.674181938406864,72.79958864774109,77.60980395137871
755,20161223_1,4,17,0,40.725008243362694,154.9490084744983,73.37823233437128
758,20161223_1,5,1,0,20.247884087033995,83.6483200444982,102.82682309245212
759,20161223_1,5,2,0,55.68048753635569,93.71333314962854,108.57926814616852
761,20161223_1,5,4,0,47.99368783173071,102.0438208784356,113.91191284733154
762,20161223_1,5,5,0,57.787621040166364,111.75753126725834,116.31541444210256
763,20161223_1,5,6,0,32.37061192646496,118.70028892648381,119.53976774400321
764,20161223_1,5,7,0,40.67443466281055,126.56537797325784,124.79120739706438
769,20161223_1,6,1,0,3.9112897065189483,291.70188828324774,120.5302836947374
770,20161223_1,6,2,0,11.741564685700572,277.1117635784482,110.26003831872517
771,20161223_1,6,3,0,11.496179906695847,282.9390998739995,114.22731785370966
772,20161223_1,6,4,0,13.960987620049137,267.17582377885964,102.11301744256278
773,20161223_1,6,5,0,2.368153438619797,264.6299196587543,99.83110006418623
774,20161223_1,6,6,0,1.315614363839703,274.841311486209,108.15783009148635
775,20161223_1,6,7,0,8.637971069253744,272.5281067071201,106.50176389190567
776,20161223_1,6,8,0,12.833087097576662,257.47258332028764,95.11767058049817
777,20161223_1,6,9,0,23.524647761168673,298.6446459424732,122.34746717922926
781,20161223_1,7,2,0,10.309736441364322,183.25200280850976,97.87850664950147
782,20161223_1,7,3,0,17.562460638804037,176.36328301137735,103.23357689114172
784,20161223_1,7,5,0,30.181070040390455,202.47395074955776,93.062967476452
795,20161223_1,8,1,0,78.47431989711883,168.33158502391677,64.45236281650175
796,20161223_1,8,2,0,98.51447494967516,171.97478984592104,66.62268079810784
797,20161223_1,8,3,0,19.419233781721573,183.99123508358198,74.17417689332267
798,20161223_1,8,4,0,68.35036262515496,131.45311131396636,54.188265882182776
799,20161223_1,8,5,0,151.20144060796358,199.87072115288888,73.12289225079589
800,20161223_1,8,6,0,88.16812094148852,153.9282636513252,61.66418910379325
801,20161223_1,8,7,0,53.18476803315905,137.65901551990237,58.3840916223708
802,20161223_1,8,8,0,88.32862864127544,144.10859915006168,60.2628686067988
803,20161223_1,8,9,0,14.1609573873413,180.07257823371154,71.75758916598737
804,20161223_1,8,10,0,31.919173771205486,162.97930209565635,63.59821026076506
805,20161223_1,8,11,0,33.76162050567943,189.3862706986921,77.4520463077063
806,20161223_1,8,12,0,61.9562011956195,145.97452590889293,60.08045900361325
807,20161223_1,8,13,0,31.672438838208436,183.0943509661005,67.27418418004318
809,20161223_1,8,15,0,179.98254663001822,191.84134679053957,74.52811735900222
810,20161223_1,8,16,0,147.3009765513558,188.6026673019433,73.41378895283277
811,20161223_1,8,17,0,113.61272589648804,189.03578322737718,69.87828531567442
812,20161223_1,9,1,0,28.94178581025256,266.4733640972724,133.59671696690074
813,20161223_1,9,2,0,50.58964766370819,270.6097429483428,136.9757065103276
814,20161223_1,9,3,0,53.76922726724025,245.51916113601294,119.90471720143275
815,20161223_1,9,4,0,119.44606743943001,243.24870904377374,117.83829955703855
817,20161223_1,9,6,0,18.834855961969375,274.9179477918047,139.85674342007033
819,20161223_1,9,8,0,46.995772388368565,254.11012355286965,124.51784298609452
821,20161223_1,9,10,0,11.561642996603368,258.13240643821473,126.91414537805535
822,20161223_1,9,11,0,6.457415076903957,295.95633072881475,151.67680279862984
823,20161223_1,9,12,0,6.533760437830938,281.4698320594899,142.66693958134562
824,20161223_1,9,13,0,28.739916136607512,238.18999880515474,114.87053171697686
825,20170109_1,0,0,0,36.54669940875663,0,51.81917374956013
826,20170109_1,1,1,0,154.24212152423573,68.39033938231009,33.86649352944775
828,20170109_1,1,3,0,117.24441897309991,77.57199616220058,38.41626614136565
829,20170109_1,1,4,0,85.97348917880429,93.68363977834056,46.09551242860539
830,20170109_1,1,5,0,166.04148986798518,65.00764741561808,26.718982623089182
832,20170109_1,1,7,0,7.451512420870782,61.145214344858466,30.316070102371967
833,20170109_1,1,8,0,7.807518122445411,81.35258650809405,38.447900320716094
835,20170109_1,1,10,0,90.97242744077495,99.11637334035223,43.710686968027126
836,20170109_1,1,11,0,79.30797804460387,85.9933391035062,40.64664977659076
841,20170109_1,2,2,0,3.204692556459582,210.29895021713662,99.5036040903319
842,20170109_1,2,3,0,0.6756147721641651,204.12927721947207,96.29266619012779
852,20170109_1,3,1,0,45.0044869195339,62.56998935316081,63.55566549718868
853,20170109_1,3,2,0,124.69750965470344,71.77042828164946,60.2184690495521
854,20170109_1,3,3,0,176.47260868590214,64.56498941753382,62.642780034815864
856,20170109_1,3,5,0,73.38889696041984,92.83278432722517,68.69279185841405
857,20170109_1,3,6,0,17.98431159717675,57.83016480934539,63.475712342614266
858,20170109_1,3,7,0,57.519177726946126,68.40028995408537,66.81035562122645
860,20170109_1,3,9,0,8.36402007133915,49.014739280641734,65.59725742069676
861,20170109_1,3,10,0,102.35310096418627,100.22367245841671,68.52849839818414
863,20170109_1,3,12,0,167.16747472135296,67.50044153123073,60.89930180442501
864,20170109_1,3,13,0,54.10518210942436,70.28119405273306,68.00903048617583
866,20170109_1,4,1,0,4.8559361715447125,128.86569586672195,70.03483035550131
867,20170109_1,4,2,0,7.666277153986909,140.53097265298027,80.77795813321917
868,20170109_1,4,3,0,9.402555571870934,159.39275180489963,95.60121604840931
869,20170109_1,4,4,0,2.39349905989658,150.75746448693496,88.94164776769888
872,20170109_1,4,7,0,31.443676153186097,164.9927385982338,99.81584131738094
877,20170109_1,5,1,0,148.15101033332056,85.8078726746645,16.090777783524853
878,20170109_1,5,2,0,82.35272884153025,84.51033338406,33.93789200471057
880,20170109_1,5,4,0,174.15727381962282,75.99048744542995,11.624973000665356
881,20170109_1,5,5,0,37.32857085479756,80.52559495256769,9.2331174288504
882,20170109_1,5,6,0,3.5533932773650796,96.45637325452154,42.25555287926664
883,20170109_1,5,7,0,102.35500519542857,80.57504344597204,3.387550863565939
885,20170109_1,5,9,0,76.29163873237114,85.29608584118934,7.1280144924138344
886,20170109_1,5,10,0,116.75119156210425,73.71868993958145,28.897033406764326
889,20170109_1,5,13,0,41.51408142024432,88.87563395160598,37.36737536640135
892,20170109_1,5,16,0,173.5094462862361,95.07827013181117,17.716474637069357
896,20170201_1,1,1,0,54.529404919754874,69.3529647694379,44.912432981834264
898,20170201_1,1,3,0,90.66576886066407,65.04475896340804,41.33271901746206
900,20170201_1,1,5,0,59.78036955166359,94.32631238616182,63.22363065599168
904,20170201_1,1,9,0,154.19961020734183,91.09810240758216,60.92291476886274
906,20170201_1,1,11,0,123.40503823946756,100.28272319713498,68.01595191418737
910,20170201_1,2,1,0,53.966940891515684,58.557567813998986,32.42152675578404
915,20170201_1,2,6,0,44.80164322606153,96.38282521084864,55.37420044741848
917,20170201_1,2,8,0,59.2712814954843,74.52126417042122,42.24702419104342
939,20170201_1,4,1,0,77.57295472216815,135.39468885973776,73.96515406590521
940,20170201_1,4,2,0,92.68508140774944,124.20459750827825,66.55512026484239
942,20170201_1,4,4,0,50.53924486522175,141.30834716824407,78.74567384468168
943,20170201_1,4,5,0,87.28193104043379,118.52363879923838,62.367183607183506
945,20170201_1,4,7,0,77.28312713288712,130.55055641758972,70.5396626257444
946,20170201_1,4,8,0,77.06902785205847,109.42903062127581,56.67098840173967
948,20170201_1,4,10,0,59.25676078765516,100.56261443612323,49.25049980838545
962,20170421_1,0,0,2,0.6923487225139707,0,15.468204649529252
963,20170421_1,1,1,2,0.2858577217447024,78.38251723661523,33.29436189932836
964,20170421_1,1,2,2,4.703436851462591,66.61782253297069,20.99031461591389
965,20170421_1,1,3,2,4.774483736514318,67.80544308012236,24.801550594263034
966,20170421_1,1,4,2,4.65009329545516,74.62818707815096,25.14893090899231
967,20170421_1,1,5,2,12.102811822112441,88.44513517486207,41.03469374900145
968,20170421_1,1,6,2,29.884116581864543,74.89000214467669,19.935908459779036
969,20170421_1,1,7,2,47.57199965446142,71.13190066010472,27.702601818065137
970,20170421_1,1,8,2,18.64024138411134,84.00985840155228,37.13432667712132
971,20170421_1,1,9,2,4.562801571126461,78.35098205013905,20.12734456284302
973,20170421_1,1,11,2,55.65842416595578,69.10839671355559,21.47301121814026
974,20170421_1,1,12,2,25.53941975889795,80.19925456992655,29.554405594412774
975,20170421_1,1,13,2,4.058242981195812,91.45071827519855,43.39730941341484
977,20170421_1,2,1,2,31.068486081939103,51.779436888268656,39.52844490069013
978,20170421_1,2,2,2,0.7939903930615094,69.95552927273515,44.462046861750544
979,20170421_1,2,3,2,0.15873296926554784,62.35262184230116,42.10359781314856
980,20170421_1,2,4,2,23.124453517702783,57.91453126340648,49.049821372358444
981,20170421_1,2,5,2,19.70492685269874,57.648299554641284,40.25081023057633
982,20170421_1,2,6,2,10.508555142862361,53.938542438192485,46.30530088464282
983,20170421_1,2,7,2,21.050988880201903,71.02082455453248,56.36700316382007
984,20170421_1,2,8,2,20.740585738132232,66.49173455702422,48.089578048150166
985,20170421_1,2,9,2,1.1760784515243186,62.377332263360245,48.26864249741143
986,20170421_1,2,10,2,13.839457690379534,65.66308074206104,53.506823969420395
987,20170421_1,2,11,2,11.955652790877819,68.11556267010332,48.55382252286232
989,20170421_1,2,13,2,35.91698982306261,60.084230964345515,50.4324825574455
992,20170421_1,2,16,2,15.699121600187334,55.002235147698514,41.717165376561894
995,20170421_1,2,19,2,21.689360292487713,50.8574964254961,44.135367265303636
996,20170421_1,2,20,2,14.400785356011799,75.14764821255824,37.569242266760945
997,20170421_1,3,1,2,18.91779083133066,163.04940841674195,98.8430090506678
998,20170421_1,3,2,2,19.019582612934094,165.72633475149271,100.46977315753884
1000,20170421_1,3,4,2,12.61987970574504,164.79610843047823,98.06250224264515
1004,20170421_1,3,8,2,25.166327808046333,146.87818638630503,88.28769327933556
1016,20170421_1,4,1,2,61.46944015086949,85.33255397568954,23.0960115889237
1017,20170421_1,4,2,2,44.21052138084339,42.51448460967211,7.69673885440636
1018,20170421_1,4,3,2,49.9083583805069,33.94117245902434,4.5126860666871424
1019,20170421_1,4,4,2,20.352543070361122,54.49354134872804,25.700463777149583
1020,20170421_1,4,5,2,13.126813825952542,58.60794364239196,29.056023193671532
1021,20170421_1,4,6,2,10.177060365785962,61.53083424593426,31.739757994832818
1023,20170421_1,4,8,2,32.43113792481596,45.24713191607863,10.188289795117557
1024,20170421_1,4,9,2,36.40435195555456,37.21190906735091,4.536240660042731
1025,20170421_1,4,10,2,62.885970824315805,43.04138613728385,17.4524279913458
1026,20170421_1,4,11,2,6.915342923695595,65.8039446502578,34.04526190033685
1027,20170421_1,4,12,2,28.58090658585594,48.02642564142353,20.795526007866783
1030,20170421_1,4,15,2,66.64049513107219,52.283229270005556,10.439015766530002
1034,20170421_1,5,1,2,5.71054688424345,130.434857406545,92.65733538191225
1035,20170421_1,5,2,2,9.808269606658662,86.76522025238805,58.678889497366455
1036,20170421_1,5,3,2,0.40401613258944075,90.3928103713122,62.604440726453454
1037,20170421_1,5,4,2,1.741437409504946,124.47941217752779,88.17800695136353
1038,20170421_1,5,5,2,9.240069713414115,79.43914076351763,53.46117454537084
1039,20170421_1,5,6,2,6.184844273808431,85.44252467825078,58.530155653186156
1040,20170421_1,5,7,2,0.001755000834192592,121.3950277233671,85.64398967587776
1041,20170421_1,5,8,2,7.122090508558772,105.02522740834885,73.71438930581915
1042,20170421_1,5,9,2,1.6357922367165516,111.43273100102755,78.30258044723492
1043,20170421_1,5,10,2,11.624289451648378,96.72485105163106,67.26699628296744
1044,20170421_1,5,11,2,2.2120033409847975,117.3363464013589,82.52533801706143
1047,20170421_1,5,14,2,4.278886653223519,81.65677915017254,55.27634836222792
1048,20170421_1,5,15,2,6.648047751497099,99.59202068351759,69.72883895762403
1053,20170421_1,6,1,2,7.742763108790638,117.98838724344806,66.87407554564548
1054,20170421_1,6,2,2,18.182956935715858,106.19494309328604,56.186173295763695
1055,20170421_1,6,3,2,4.631019923278674,133.78411922559445,76.20708427705372
1056,20170421_1,6,4,2,14.389157909902647,107.87004833354538,56.54100435087137
1057,20170421_1,6,5,2,5.067497863208679,152.72396759338966,88.37126919738314
1058,20170421_1,6,6,2,7.650283007289468,144.4912718630918,85.88389879782758
1059,20170421_1,6,7,2,8.114001159570195,114.98669528608146,64.3058953473298
1061,20170421_1,6,9,2,1.9975308099977689,123.29430122723356,70.59091673414595
1062,20170421_1,6,10,2,9.017074361475066,139.13797189509597,80.81240686143808
1063,20170421_1,6,11,2,5.04422701891389,129.2104289838347,72.5917834868803
1064,20170421_1,6,12,2,2.351284068309029,135.73160755827817,79.72708774911601
1065,20170421_1,6,13,2,10.124083302572686,112.06380468253913,61.39175827364063
1067,20170421_1,6,15,2,5.449479406952337,125.34532940042675,69.64970928818164
1068,20170421_1,6,16,2,8.744836884602677,139.65187541183636,82.30892701867562
1071,20170421_1,6,19,2,18.057482550284703,109.65592299874841,59.15338011527732
1073,20170421_1,6,21,2,6.656109548041317,148.60567415675575,87.56588254526166
1074,20170421_1,7,1,2,4.652846866481532,125.06682018562293,72.55495396934346
1075,20170421_1,7,2,2,1.0445486697571755,133.22097661456377,76.46870871722035
1076,20170421_1,7,3,2,16.89179642965472,113.65386262973256,64.9791691865277
1077,20170421_1,7,4,2,1.0897597908181846,148.03907328739842,87.3165627850469
1078,20170421_1,7,5,2,24.60711773187873,139.76355523422805,80.82867627954315
1079,20170421_1,7,6,2,17.46708501177438,100.80465433480245,55.175061696505054
1080,20170421_1,7,7,2,15.802307310951257,161.7787563769835,94.88328979302032
1081,20170421_1,7,8,2,20.659995579600206,152.45393560163626,89.60272327627521
1082,20170421_1,7,9,2,13.085647200134725,105.85737446536213,59.31104345047505
1083,20170421_1,7,10,2,35.35698805927656,109.13200221665863,61.925729217666955
1084,20170421_1,7,11,2,43.98910206803045,118.604148322794,68.3898103178086
1085,20170421_1,7,12,2,25.92993482151927,145.73540396248498,82.67752409331801
1087,20170421_1,8,1,2,27.611788275959068,26.160942257331737,11.570448435064728
1088,20170421_1,8,2,2,53.24492010650728,45.24713191607863,10.188289795117557
1089,20170421_1,8,3,2,66.04026795451352,42.51448460967211,7.69673885440636
1090,20170421_1,8,4,2,9.441910628412229,38.166531041398315,19.601142603810843
1091,20170421_1,8,5,2,25.769639709982112,51.360762188874915,10.021683792396445
1092,20170421_1,8,6,2,53.61624301230734,14.960521101116832,5.250450261384077
1093,20170421_1,8,7,2,33.461224667599765,51.55152855289123,14.025028357488313
1095,20170421_1,8,9,2,10.147260900611792,33.834913925460185,16.36189718412595
1096,20170421_1,8,10,2,56.951416623428756,56.79783042205106,17.351526847488024
1097,20170421_1,8,11,2,3.65443361247666,49.90247629852545,29.70378760921881
1100,20170421_1,8,14,2,65.37563484442965,46.38926356455126,12.600863000122846
1104,20170421_1,8,18,2,33.52614940707625,60.804681915373365,19.664194064727464
1105,20170421_1,8,19,2,66.39981246586306,7.215742948569961,16.095062342367466
1109,20170421_1,8,23,2,30.12109009704489,37.371960425119156,13.429068989946026
1113,20170421_1,8,27,2,26.83867185933659,44.41254078345865,22.658707554656253
1114,20170421_1,8,28,2,87.865910675542,43.19732772422896,10.502256431994017
1119,20170421_1,9,1,2,2.447314103889926,87.79950602816633,55.680281479624256
1120,20170421_1,9,2,2,5.43975205159184,67.14018908016406,43.32262261753579
1121,20170421_1,9,3,2,7.7907624102189255,48.964096695697556,37.80058101053615
1122,20170421_1,9,4,2,0.39704702570519557,52.61921158476091,39.121944584670935
1123,20170421_1,9,5,2,8.617775892802914,56.539480157810814,39.97061840664419
1124,20170421_1,9,6,2,2.741825104217659,99.86855346502973,64.13160085730348
1125,20170421_1,9,7,2,5.797613649078437,95.2673385428666,61.7521782862149
1127,20170421_1,9,9,2,2.7693796571146105,72.71181003263693,45.44074459424209
1128,20170421_1,9,10,2,7.657733477575838,89.88262247165815,57.387886777697354
1129,20170421_1,9,11,2,22.9870819233766,60.000460698471215,40.626528679443936
1133,20170421_1,9,15,2,6.557732058783133,43.665411459914395,34.99786930124348
1136,20170421_1,9,18,2,2.3884532031457137,84.17981761980316,53.53266930039417
1139,20170421_1,10,1,2,6.318358240173053,95.59210422508706,62.00366138058947
1143,20170421_1,10,5,2,5.083094281834511,116.29741557171515,76.37609466035524
1144,20170421_1,10,6,2,4.177171201346399,108.82180102431161,71.58894228456553
1145,20170421_1,10,7,2,9.409982416982968,91.26437758517832,58.301751110780565
1157,20170425_1,1,1,3,50.332784379230226,64.52034568543564,18.105981991857046
1158,20170425_1,1,2,3,17.597029167448,53.08073974862559,25.4716905505658
1166,20170425_1,2,2,3,2.7307469443618424,84.04036676371116,24.319003996806046
1171,20170425_1,2,7,3,23.11427798415244,79.66701595236339,29.078232022130855
1176,20170425_1,3,1,3,20.11736684216947,119.85309365607027,25.625352453562726
1177,20170425_1,3,2,3,17.84838851859201,127.02564738545773,29.46965032136367
1178,20170425_1,3,3,3,0.38855763125506937,147.56716109231755,45.646452123046664
1180,20170425_1,3,5,3,8.52792276563108,134.37884249564837,35.717296224684425
1181,20170425_1,3,6,3,25.21121929722288,137.72034158197664,38.78081050512429
1197,20170520_1,0,0,3,19.773407094048416,0,73.48138901760343
1199,20170520_1,1,2,3,44.23697575807235,62.48179824765777,32.907864067346445
1219,20170520_1,1,22,3,30.680263433058265,77.88364358152228,29.40931046675253
1241,20170520_1,3,1,3,132.65139572462382,105.077061403322,4.486457925141159
1242,20170520_1,3,2,3,158.23650363545835,109.88443522969646,4.447743087525012
1243,20170520_1,3,3,3,22.498189013266323,152.31664023908283,21.915838914797654
1244,20170520_1,3,4,3,78.66140671254153,127.554292772855,6.044770023764393
1246,20170520_1,3,6,3,19.919679666862187,150.0283585250942,14.875912547280372
1248,20170520_1,3,8,3,37.56544497785852,145.9884907017339,17.51764611829943
1250,20170520_1,3,10,3,25.42113090980008,155.8414991426915,20.02021312877095
1251,20170520_1,3,11,3,16.521723083659623,161.17712064590697,27.034400294340895
1252,20170520_1,3,12,3,74.5748984959398,126.77862874335034,11.809190413693429
1253,20170520_1,3,13,3,37.524120872074896,133.43154390331506,13.988887596329164
1255,20170520_1,3,15,3,10.794527831700691,122.13339548791333,8.821791370216646
1257,20170520_1,3,17,3,157.34635763791303,113.79631354204774,7.368574222863604
1258,20170520_1,3,18,3,42.044859777207655,131.99795908737178,13.600142857928066
1259,20170520_1,4,1,3,24.061516339142052,12.860315637454729,65.29290834058237
1260,20170520_1,4,2,3,19.757049492391182,11.187472495338294,67.1796120228472
1261,20170520_1,4,3,3,25.283006068590975,20.785441065673375,61.65593371334034
1269,20170522_1,1,1,1,50.803771241980364,79.79322899909306,56.880694049563445
1270,20170522_1,1,2,1,26.61300565863355,109.99448515717782,74.5086684704924
1272,20170522_1,1,4,1,50.527578405040344,84.46280877041514,57.97282422063784
1279,20170522_1,2,1,1,45.69957630267502,117.47301683226979,78.48198648112455
1280,20170522_1,2,2,1,24.58104582845987,100.91884733237235,64.81423897828955
1281,20170522_1,2,3,1,12.605464929631161,105.3767432697939,68.56410154735883
1282,20170522_1,2,4,1,34.22299205088711,96.60389694986303,61.43315318827384
1283,20170522_1,2,5,1,5.768640944032371,113.54536053935448,75.12475006355866
1284,20170522_1,2,6,1,19.705181734036124,110.50257327975815,72.68068910133888
1285,20170522_1,2,7,1,49.49511352573674,107.86760468156369,60.2235325455997
1286,20170522_1,2,8,1,10.892898058379183,94.2652133341562,59.62800959405487
1287,20170522_1,2,9,1,8.736590781293515,126.4953668206185,83.00592469072151
1288,20170522_1,2,10,1,27.009255622797617,91.02960416134806,57.52861262336978
1289,20170522_1,2,11,1,0.10702518883364029,130.76044084482825,86.52278898075376
1291,20170522_1,3,1,1,86.18614067393966,120.69971632308943,50.1837587791482
1292,20170522_1,3,2,1,50.036141835090575,105.26491574762089,38.1435938781637
1293,20170522_1,3,3,1,88.7995935154033,111.34960419676824,39.85096163658472
1295,20170522_1,3,5,1,60.76136837722503,95.08981150896587,46.92832631511491
1297,20170522_1,3,7,1,46.331411120454916,86.94521129382997,37.798102948014225
1299,20170522_1,4,1,1,20.744005812017804,98.17557373681544,42.65555980167879
1300,20170522_1,4,2,1,65.29402266732903,84.30151214555069,27.5994421103635
1301,20170522_1,4,3,1,53.28984439393673,102.75471487244697,38.818691420210364
1302,20170522_1,4,4,1,70.7156076688952,76.77506563779781,22.27195128828124
1303,20170522_1,4,5,1,28.32811314666624,96.60720747117256,33.52095707102124
